Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
I3,2013,Asia,Grey,Hybrid,Automatic,2.3,40085,86122,2837,Low
I8,2012,Asia,Blue,Petrol,Automatic,3.5,111591,39853,7190,High
I8,2017,Middle East,Red,Electric,Automatic,3.3,182991,59097,3109,Low
I3,2011,Middle East,Grey,Hybrid,Automatic,4.6,30314,87876,2429,Low
I3,2011,Asia,Silver,Hybrid,Automatic,4.6,86975,53655,880,Low
I8,2022,Asia,White,Diesel,Automatic,1.6,41859,32833,3709,Low
I8,2019,Africa,Red,Petrol,Automatic,1.6,179986,116072,1195,Low
I8,2022,North America,Grey,Electric,Automatic,2.4,45604,61584,724,Low
I8,2017,South America,Grey,Electric,Manual,3.8,183985,83431,1033,Low
I8,2014,Europe,Black,Hybrid,Manual,5.0,199447,72662,1164,Low
I8,2014,Europe,Black,Hybrid,Manual,3.4,110091,88485,8864,High
I8,2014,Asia,Red,Electric,Automatic,4.8,80116,83148,6057,Low
I3,2012,North America,White,Diesel,Manual,3.8,193945,30737,6032,Low
I3,2016,Middle East,Black,Diesel,Manual,4.6,36044,98615,4959,Low
I8,2010,Asia,Black,Diesel,Automatic,3.6,98401,66464,6134,Low
I3,2024,Europe,Red,Diesel,Automatic,4.1,185547,63005,7733,High
I3,2019,Asia,Silver,Hybrid,Automatic,2.2,15748,97017,4064,Low
I8,2021,Europe,Grey,Hybrid,Automatic,2.8,123366,83773,4012,Low
I3,2018,North America,Red,Petrol,Automatic,2.6,156555,91109,4443,Low
I3,2016,North America,Red,Electric,Manual,2.3,125734,56561,8693,High
I3,2024,Europe,Silver,Hybrid,Manual,4.6,42292,115191,2389,Low
I8,2010,Europe,Silver,Electric,Manual,2.3,23061,44514,7289,High
I3,2019,Europe,Black,Diesel,Manual,5.0,19082,99821,4129,Low
I8,2022,Asia,Silver,Petrol,Automatic,4.4,149094,77111,209,Low
I8,2014,Africa,Blue,Electric,Manual,4.8,178718,44047,2892,Low
I3,2024,North America,Black,Electric,Manual,4.0,193514,59059,4533,Low
I8,2022,Asia,Grey,Electric,Manual,4.7,103449,54843,8671,High
I8,2012,Middle East,Grey,Electric,Automatic,2.2,44949,74515,5769,Low
I3,2022,North America,White,Electric,Automatic,3.1,114468,80002,7291,High
I3,2012,Africa,Red,Hybrid,Manual,3.7,194159,102622,8330,High
I3,2017,Middle East,Black,Electric,Manual,3.7,187482,90665,6994,Low
I3,2017,Europe,Blue,Hybrid,Automatic,2.5,159771,101664,7374,High
I8,2019,Asia,Blue,Electric,Manual,3.4,174316,95449,9112,High
I8,2012,Middle East,White,Diesel,Manual,1.9,170877,30324,4637,Low
I8,2024,Europe,Silver,Petrol,Automatic,4.9,18199,97642,2866,Low
I3,2011,Asia,Silver,Diesel,Automatic,3.9,1329,99398,8874,High
I3,2015,Africa,White,Diesel,Automatic,3.0,73180,92841,3584,Low
I8,2020,Asia,Black,Petrol,Manual,4.1,80162,38743,353,Low
I8,2010,Asia,Black,Hybrid,Manual,2.5,163323,37857,1633,Low
I3,2021,Africa,Silver,Electric,Automatic,2.4,103767,102110,1536,Low
I8,2023,Asia,Black,Diesel,Automatic,2.1,12698,66627,8265,High
I8,2023,Asia,Grey,Diesel,Manual,3.1,30132,99551,8754,High
I3,2016,South America,Grey,Electric,Automatic,4.8,5367,106196,2798,Low
I8,2014,Europe,Black,Electric,Manual,4.5,81735,119146,1140,Low
I3,2021,Europe,Blue,Diesel,Automatic,4.2,37132,104592,8322,High
I8,2010,South America,Silver,Electric,Manual,2.6,66001,32183,6068,Low
I3,2017,Middle East,Red,Petrol,Manual,4.7,118569,38992,4863,Low
I3,2015,North America,Black,Diesel,Manual,3.6,92263,99270,6847,Low
I3,2024,Asia,Grey,Diesel,Automatic,2.2,135056,70320,2088,Low
I8,2019,Middle East,Red,Diesel,Automatic,2.1,108615,110379,6723,Low
I3,2016,South America,Blue,Electric,Automatic,4.2,104811,50671,1456,Low
I3,2024,Asia,Grey,Electric,Automatic,2.7,134175,46994,126,Low
I3,2023,North America,Red,Diesel,Manual,2.9,125629,101075,1838,Low
I8,2022,Asia,Blue,Diesel,Manual,2.2,184624,64503,9319,High
I3,2021,North America,Red,Electric,Automatic,3.2,166212,61511,1703,Low
I8,2017,Africa,Blue,Electric,Automatic,2.1,41070,48030,8631,High
I8,2012,Middle East,White,Petrol,Automatic,4.0,36022,79310,4208,Low
I8,2017,South America,Black,Diesel,Automatic,3.2,139754,110780,7789,High
I3,2016,Africa,Blue,Hybrid,Automatic,4.7,157011,36954,6165,Low
I8,2021,South America,Blue,Hybrid,Manual,3.1,52506,72134,2289,Low
I8,2014,Asia,Silver,Diesel,Automatic,1.8,53063,72798,7167,High
I3,2023,North America,Red,Petrol,Manual,4.1,7035,47550,2504,Low
I3,2012,Asia,Silver,Diesel,Automatic,2.5,192165,70501,1632,Low
I8,2016,Europe,Red,Hybrid,Manual,3.8,105433,51869,3236,Low
I8,2016,Europe,Blue,Electric,Manual,4.9,96944,35967,3523,Low
I3,2018,Europe,Blue,Diesel,Manual,4.1,101812,86951,628,Low
I3,2018,South America,Red,Hybrid,Manual,3.2,32464,111880,2891,Low
I8,2015,North America,Grey,Diesel,Manual,4.3,173118,35295,318,Low
I8,2016,Asia,White,Petrol,Automatic,2.0,6887,82838,4721,Low
I3,2020,Africa,White,Diesel,Automatic,4.5,21390,30395,7238,High
I8,2014,Middle East,Blue,Hybrid,Manual,1.8,51475,44252,7551,High
I8,2017,North America,Grey,Petrol,Automatic,2.3,120298,118482,8292,High
I3,2012,North America,Blue,Diesel,Automatic,3.4,179800,80982,6667,Low
I3,2019,Asia,Blue,Hybrid,Manual,3.8,177369,43971,4455,Low
I3,2016,Europe,White,Electric,Manual,2.5,830,44476,5999,Low
I3,2015,North America,Silver,Hybrid,Automatic,3.5,115050,102895,3336,Low
I3,2014,Europe,Grey,Hybrid,Manual,2.1,195646,85600,5851,Low
I8,2010,Europe,Silver,Diesel,Manual,4.6,77319,51565,7354,High
I8,2014,Africa,Grey,Electric,Manual,3.1,159314,89832,1711,Low
I8,2017,South America,Red,Diesel,Manual,4.6,107781,97303,1043,Low
I8,2018,North America,White,Petrol,Manual,2.8,91781,70404,4522,Low
I3,2011,Middle East,Black,Petrol,Manual,3.8,66275,34636,2073,Low
I8,2019,South America,Red,Hybrid,Manual,4.4,14761,39379,6765,Low
I3,2021,South America,White,Electric,Automatic,1.8,83929,48077,5363,Low
I8,2019,North America,Black,Hybrid,Automatic,2.5,32233,30520,8597,High
I8,2024,South America,Black,Electric,Manual,3.7,63730,77268,4726,Low
I3,2017,Asia,White,Hybrid,Manual,3.9,135038,53873,5068,Low
I3,2024,South America,Silver,Diesel,Automatic,2.6,131652,91219,173,Low
I8,2017,Europe,Blue,Hybrid,Manual,3.0,135309,72831,8104,High
I3,2013,Middle East,Silver,Hybrid,Manual,2.8,50816,68999,8097,High
I8,2011,Europe,Grey,Petrol,Automatic,1.6,2726,91591,9807,High
I8,2018,Europe,Black,Petrol,Manual,3.5,159722,85530,9973,High
I8,2024,Europe,Red,Electric,Manual,1.8,93165,103870,4223,Low
I8,2018,Africa,White,Diesel,Manual,4.1,65656,58737,3641,Low
I3,2014,Europe,Grey,Electric,Manual,3.6,162030,90753,7319,High
I8,2020,Africa,Black,Electric,Manual,3.3,95681,37164,3468,Low
I3,2019,North America,Red,Diesel,Automatic,1.7,176042,57734,959,Low
I8,2022,Middle East,Grey,Electric,Automatic,1.8,53562,62178,1975,Low
I3,2017,Africa,White,Diesel,Automatic,4.8,5767,59229,4589,Low
I3,2016,North America,Blue,Diesel,Manual,4.1,113827,116244,5853,Low
I3,2014,Middle East,Grey,Hybrid,Manual,3.3,71761,58737,3218,Low
I8,2013,Asia,White,Hybrid,Automatic,3.8,135137,92126,5721,Low
I3,2010,North America,Silver,Diesel,Automatic,2.1,83331,35421,6122,Low
I3,2016,Europe,Silver,Diesel,Manual,4.1,27010,98848,4545,Low
I8,2021,Africa,White,Electric,Automatic,1.6,171487,57488,4326,Low
I8,2016,Middle East,Grey,Diesel,Manual,1.6,86259,47446,8329,High
I3,2019,Middle East,Blue,Petrol,Manual,3.6,144867,106935,1432,Low
I3,2021,Asia,Red,Petrol,Automatic,1.6,156474,39400,881,Low
I3,2016,Middle East,Grey,Diesel,Automatic,4.4,114162,82024,1069,Low
I8,2024,South America,Black,Hybrid,Automatic,3.1,26984,93909,3556,Low
I8,2011,Middle East,Black,Petrol,Manual,2.9,16771,88389,9154,High
I3,2013,North America,Black,Petrol,Automatic,2.3,168968,34292,7493,High
I3,2020,Africa,Grey,Electric,Manual,3.7,85246,74753,4483,Low
I3,2012,Africa,Red,Diesel,Manual,4.7,157803,46712,4952,Low
I3,2011,North America,Grey,Hybrid,Manual,1.6,116588,35455,9550,High
I3,2022,South America,Red,Diesel,Automatic,3.0,143898,119911,537,Low
I8,2020,Middle East,Blue,Petrol,Manual,4.8,60562,104835,5556,Low
I8,2022,Middle East,White,Electric,Manual,3.5,9116,72764,701,Low
I3,2015,Europe,Blue,Electric,Manual,3.7,63616,62640,9045,High
I3,2020,Europe,Silver,Electric,Manual,4.7,140590,31265,8029,High
I8,2020,South America,Blue,Electric,Automatic,5.0,196771,51067,1051,Low
I8,2016,Asia,Black,Diesel,Manual,1.8,126148,46290,6303,Low
I3,2014,Africa,Silver,Electric,Automatic,4.5,157738,51352,3183,Low
I3,2024,South America,Grey,Diesel,Manual,3.9,180904,89848,5153,Low
I3,2012,Africa,White,Electric,Automatic,3.6,133425,39143,3236,Low
I3,2016,South America,Grey,Diesel,Manual,3.0,3392,49966,3010,Low
I3,2023,Africa,Silver,Petrol,Automatic,2.1,96381,96178,4304,Low
I3,2024,South America,Red,Petrol,Manual,2.4,100872,53959,8613,High
I8,2017,Europe,Silver,Petrol,Automatic,1.8,83976,95526,9948,High
I3,2024,Middle East,White,Hybrid,Manual,1.8,75184,86716,3324,Low
I8,2023,Middle East,Grey,Hybrid,Manual,2.4,55767,109672,2919,Low
I3,2018,Asia,Red,Diesel,Manual,2.0,116557,30115,728,Low
I8,2022,Europe,Red,Hybrid,Manual,1.7,101413,91779,5164,Low
I8,2022,Asia,Blue,Diesel,Automatic,3.8,15348,72688,4876,Low
I8,2011,North America,Blue,Electric,Automatic,2.9,115567,95341,4167,Low
I8,2014,Europe,Silver,Hybrid,Manual,4.5,81586,106552,2376,Low
I8,2023,South America,White,Petrol,Automatic,1.9,20457,102309,6956,Low
I8,2012,Africa,Silver,Diesel,Automatic,1.6,73292,57427,9692,High
I8,2019,South America,Blue,Electric,Manual,3.9,165556,88718,9847,High
I3,2010,Asia,Blue,Hybrid,Automatic,2.1,15105,62222,7510,High
I8,2019,Asia,Silver,Electric,Manual,2.4,181767,79513,2260,Low
I8,2016,Europe,Blue,Petrol,Manual,2.9,87366,47293,6797,Low
I3,2014,North America,Silver,Electric,Automatic,3.5,144303,60187,5688,Low
I8,2012,North America,Grey,Electric,Automatic,4.3,38415,89821,5183,Low
I8,2019,Africa,Grey,Electric,Manual,1.6,177630,93495,1219,Low
I8,2013,Europe,White,Petrol,Manual,2.8,135541,70823,4365,Low
I8,2023,Asia,Black,Diesel,Manual,3.1,151361,43533,7807,High
I8,2017,Europe,Grey,Hybrid,Manual,4.5,71698,58156,1456,Low
I3,2013,Asia,White,Hybrid,Automatic,4.3,93812,77720,7749,High
I8,2020,North America,Silver,Petrol,Automatic,4.1,138868,54228,469,Low
I8,2020,North America,Blue,Electric,Automatic,2.9,121794,117383,3346,Low
I3,2020,Europe,White,Petrol,Manual,1.9,87317,107713,6773,Low
I3,2010,South America,Red,Hybrid,Automatic,2.9,167607,80235,9825,High
I8,2017,South America,Red,Diesel,Automatic,2.6,136687,85940,4504,Low
I3,2022,South America,White,Electric,Automatic,2.4,150367,33019,8355,High
I8,2016,South America,Blue,Petrol,Automatic,4.7,100168,63348,2013,Low
I8,2019,South America,Grey,Diesel,Automatic,4.7,27611,78180,1834,Low
I8,2011,North America,Blue,Petrol,Automatic,3.6,116642,40394,1710,Low
I8,2016,Middle East,Red,Petrol,Manual,2.4,48119,39450,2629,Low
I3,2013,North America,Silver,Diesel,Manual,4.0,171796,74363,6008,Low
I3,2018,South America,Silver,Electric,Automatic,2.9,158264,74086,2911,Low
I3,2012,Europe,Silver,Hybrid,Manual,3.3,22915,75724,5838,Low
I3,2020,South America,Silver,Petrol,Automatic,2.7,65919,73186,6101,Low
I3,2017,North America,Blue,Hybrid,Manual,3.4,30144,58068,6461,Low
I8,2015,Middle East,Silver,Electric,Automatic,3.4,179833,106841,4944,Low
I8,2010,Middle East,White,Hybrid,Manual,2.6,101933,62995,8274,High
I8,2024,Africa,Blue,Hybrid,Automatic,3.8,83788,58349,3448,Low
I8,2016,North America,Grey,Hybrid,Manual,3.1,154393,41436,5118,Low
I8,2012,Asia,Blue,Hybrid,Manual,3.5,159613,53028,8695,High
I8,2022,Africa,Black,Diesel,Automatic,4.3,146687,47492,1240,Low
I8,2022,South America,White,Petrol,Automatic,2.7,58950,98120,1190,Low
I8,2010,Asia,Silver,Diesel,Manual,3.0,135646,59172,661,Low
I8,2024,North America,Blue,Diesel,Manual,2.3,57566,35417,1209,Low
I8,2023,Africa,Silver,Hybrid,Manual,3.4,171096,68526,7951,High
I8,2017,Middle East,Red,Diesel,Automatic,2.5,101998,73535,3871,Low
I8,2012,Africa,Silver,Hybrid,Automatic,4.8,103574,38032,9473,High
I8,2015,South America,Blue,Electric,Automatic,3.4,118560,105209,8428,High
I8,2014,South America,White,Hybrid,Manual,2.2,169900,114155,3736,Low
I3,2020,Europe,Grey,Hybrid,Manual,1.6,197532,35124,3357,Low
I8,2017,South America,White,Hybrid,Automatic,2.4,128451,113859,4877,Low
I3,2019,Europe,White,Hybrid,Automatic,3.5,142670,71816,6881,Low
I3,2010,Europe,White,Diesel,Manual,1.9,172247,72777,149,Low
I3,2024,North America,Blue,Diesel,Manual,3.3,75148,56489,1536,Low
I8,2012,Asia,Grey,Hybrid,Manual,3.5,25387,106584,1449,Low
I3,2019,Middle East,White,Diesel,Automatic,4.0,26194,58939,9078,High
I3,2015,South America,White,Electric,Manual,1.6,20507,60926,5374,Low
I3,2024,Africa,Blue,Diesel,Manual,4.0,101349,115493,3069,Low
I8,2015,Asia,Red,Hybrid,Manual,2.4,18954,79720,2045,Low
I8,2016,South America,Black,Electric,Manual,4.8,132063,48367,4892,Low
I8,2019,Asia,Grey,Petrol,Manual,4.6,158107,57005,7139,High
I8,2020,North America,White,Electric,Manual,2.6,99086,110420,1717,Low
I3,2023,Middle East,Grey,Hybrid,Automatic,3.7,188162,41984,6583,Low
I3,2012,Middle East,Black,Petrol,Automatic,2.3,128180,47588,5165,Low
I8,2011,North America,Blue,Petrol,Automatic,1.9,60203,110462,5290,Low
I3,2019,Middle East,Black,Diesel,Manual,3.9,176878,55224,6033,Low
I3,2019,Middle East,Black,Electric,Manual,4.3,915,91294,9582,High
I3,2023,Africa,Red,Petrol,Manual,4.8,5687,79518,4509,Low
I8,2014,Africa,Black,Electric,Automatic,4.7,118438,31154,9657,High
I8,2019,Europe,Silver,Petrol,Automatic,1.8,91153,112668,8126,High
I3,2011,Middle East,Silver,Petrol,Manual,2.8,188003,107261,5671,Low
I3,2019,Middle East,Black,Petrol,Manual,4.8,74644,89914,6726,Low
I8,2024,North America,Blue,Petrol,Manual,2.1,36845,114312,6759,Low
I8,2016,Europe,Black,Hybrid,Manual,2.0,188595,76809,9477,High
I3,2021,Europe,Blue,Electric,Manual,4.4,67990,73083,9850,High
I3,2020,South America,Silver,Diesel,Manual,5.0,160956,99574,1781,Low
I3,2017,North America,Red,Hybrid,Automatic,2.6,198777,93353,5090,Low
I3,2017,Europe,Black,Diesel,Automatic,3.1,187759,107774,7151,High
I8,2023,Middle East,Silver,Petrol,Manual,3.3,107171,30776,1075,Low
I3,2013,South America,Silver,Electric,Manual,3.6,57052,59974,9822,High
I8,2014,Asia,Black,Diesel,Manual,3.3,97463,62501,1224,Low
I3,2017,North America,White,Diesel,Manual,1.5,51802,68741,6391,Low
I8,2019,Middle East,Silver,Electric,Manual,4.5,127489,42039,6779,Low
I8,2020,North America,Grey,Hybrid,Automatic,1.5,44423,92309,6253,Low
I3,2014,Africa,Blue,Diesel,Automatic,3.6,79509,113114,6386,Low
I8,2022,Asia,Black,Electric,Manual,2.4,188252,83633,1787,Low
I3,2019,North America,White,Diesel,Manual,3.7,193365,38265,1979,Low
I3,2010,Asia,Grey,Diesel,Automatic,2.8,169948,87760,4990,Low
I8,2011,Asia,Silver,Electric,Manual,3.0,13288,88766,4113,Low
I3,2022,Asia,Blue,Petrol,Manual,1.9,1751,87207,2278,Low
I3,2018,Europe,Black,Petrol,Manual,3.1,109550,50924,6776,Low
I8,2018,Europe,Grey,Petrol,Automatic,4.1,20655,65378,1521,Low
I8,2018,Middle East,Silver,Hybrid,Manual,2.1,75627,51538,4260,Low
I3,2010,Africa,Silver,Petrol,Manual,4.9,97703,98499,4024,Low
I3,2012,Africa,Black,Petrol,Manual,2.8,48471,79386,8164,High
I3,2021,South America,Silver,Electric,Automatic,2.0,147889,97255,736,Low
I8,2021,South America,Grey,Diesel,Automatic,4.0,98086,43873,1594,Low
I3,2013,North America,White,Petrol,Manual,1.7,84711,38745,9604,High
I3,2016,Middle East,White,Hybrid,Automatic,4.3,82792,97834,2627,Low
I8,2023,Asia,Silver,Electric,Manual,3.4,159683,51710,1350,Low
I8,2013,Africa,Red,Diesel,Manual,4.1,19209,45976,3676,Low
I3,2010,Middle East,White,Diesel,Automatic,4.9,27140,74364,1147,Low
I8,2010,Europe,Blue,Petrol,Manual,3.1,86018,110132,7259,High
I3,2013,Asia,Red,Hybrid,Manual,2.3,70418,79412,9417,High
I8,2022,Africa,Black,Electric,Manual,3.1,90246,60817,5213,Low
I3,2012,Asia,Blue,Petrol,Automatic,4.2,125866,103370,8858,High
I8,2022,North America,Black,Petrol,Manual,4.9,29711,44085,4343,Low
I3,2021,Asia,Black,Diesel,Automatic,4.5,64489,50399,9413,High
I3,2019,Africa,Silver,Electric,Manual,3.0,95274,109827,3335,Low
I3,2017,Africa,Silver,Electric,Manual,5.0,40126,76331,6772,Low
I8,2023,Europe,Grey,Diesel,Automatic,3.5,194669,74033,9221,High
I8,2017,Africa,White,Petrol,Manual,2.5,139012,69572,840,Low
I3,2022,Asia,Blue,Hybrid,Automatic,2.0,162969,95557,4564,Low
I3,2021,North America,Red,Electric,Automatic,3.1,29830,50098,3909,Low
I3,2021,Middle East,Red,Hybrid,Manual,4.0,131917,44104,1525,Low
I3,2017,Europe,Red,Diesel,Manual,3.0,173611,46202,4081,Low
I3,2023,North America,Grey,Diesel,Manual,4.9,70322,87043,8562,High
I8,2015,South America,Red,Hybrid,Automatic,2.8,46529,64383,3023,Low
I3,2017,Middle East,Black,Petrol,Manual,3.2,82738,89829,3395,Low
I8,2016,Asia,White,Hybrid,Automatic,1.5,59487,88216,1420,Low
I3,2014,Middle East,Silver,Hybrid,Automatic,2.6,178760,52291,5387,Low
I3,2018,North America,Grey,Diesel,Manual,2.9,195269,97876,7726,High
I3,2024,Africa,White,Electric,Automatic,4.1,120771,101952,9698,High
I3,2022,Asia,Black,Hybrid,Automatic,3.4,102496,92495,7760,High
I3,2010,Middle East,Grey,Hybrid,Manual,3.1,35552,50032,5425,Low
I8,2014,Africa,Silver,Petrol,Manual,3.3,34819,97943,2078,Low
I8,2021,South America,Red,Hybrid,Manual,2.0,85853,72910,6915,Low
I3,2011,North America,Red,Diesel,Automatic,1.8,137194,83748,4306,Low
I3,2010,Asia,Silver,Petrol,Automatic,4.7,150290,111588,3958,Low
I3,2012,South America,Black,Diesel,Manual,3.4,144435,62407,6614,Low
I3,2010,Africa,Blue,Diesel,Automatic,4.8,95483,44490,448,Low
I3,2012,Middle East,Grey,Electric,Automatic,4.3,103664,30239,1341,Low
I3,2019,Europe,White,Hybrid,Manual,3.3,27455,43679,7036,High
I8,2017,Middle East,Black,Petrol,Manual,3.3,1862,85909,7981,High
I8,2024,Middle East,Silver,Diesel,Manual,3.9,68233,47802,2829,Low
I3,2018,South America,Silver,Electric,Automatic,3.5,97292,109387,2724,Low
I8,2011,Africa,Black,Petrol,Manual,4.4,199027,52894,6279,Low
I3,2021,Middle East,Grey,Diesel,Automatic,2.2,189829,84745,5918,Low
I8,2014,South America,Silver,Electric,Manual,4.4,29998,75213,6834,Low
I3,2016,Europe,White,Diesel,Manual,3.0,97988,59494,1587,Low
I3,2018,Asia,Grey,Petrol,Manual,2.2,30114,77208,7568,High
I3,2019,North America,White,Electric,Automatic,1.7,1512,63583,7123,High
I8,2011,North America,White,Electric,Automatic,4.5,91610,56948,5794,Low
I8,2017,South America,Silver,Electric,Automatic,3.3,182367,71553,9103,High
I3,2019,South America,Silver,Diesel,Manual,3.5,40805,84938,3243,Low
I8,2016,Middle East,Grey,Diesel,Automatic,4.7,168526,78769,9412,High
I3,2014,North America,Silver,Hybrid,Automatic,4.3,40742,48218,1110,Low
I8,2011,Africa,Black,Electric,Automatic,3.5,22154,40907,7418,High
I8,2015,Middle East,Silver,Diesel,Automatic,4.5,150689,43670,7399,High
I3,2019,Middle East,Red,Diesel,Manual,1.9,104747,71993,1861,Low
I8,2013,North America,Red,Hybrid,Automatic,4.3,1817,119798,6678,Low
I3,2024,North America,Black,Diesel,Automatic,4.6,83712,97156,787,Low
I3,2012,Africa,Black,Diesel,Automatic,3.8,173133,102180,3619,Low
I8,2011,North America,Grey,Petrol,Automatic,4.7,26599,105233,6089,Low
I8,2019,Asia,Blue,Hybrid,Automatic,2.7,155934,71028,424,Low
I3,2015,South America,White,Petrol,Automatic,2.0,51532,96999,2261,Low
I8,2022,North America,Silver,Hybrid,Automatic,3.2,157833,69785,111,Low
I8,2021,Asia,Red,Petrol,Automatic,4.9,9453,80622,3271,Low
I3,2011,Asia,Silver,Diesel,Manual,3.2,47576,100400,5686,Low
I8,2011,North America,Grey,Diesel,Automatic,2.4,69408,92248,7557,High
I8,2024,North America,Red,Diesel,Automatic,2.8,111774,36809,6694,Low
I3,2017,Europe,White,Petrol,Automatic,2.2,30373,101061,3539,Low
I3,2016,Asia,Grey,Diesel,Manual,2.6,141780,80276,4545,Low
I8,2019,Middle East,Red,Petrol,Automatic,4.6,53972,49264,2023,Low
I3,2013,Middle East,Grey,Petrol,Automatic,3.7,27072,46531,1546,Low
I8,2022,Africa,Blue,Diesel,Manual,2.3,10325,59716,9345,High
I8,2022,Asia,Blue,Hybrid,Automatic,2.4,155718,78280,4009,Low
I8,2022,North America,Silver,Electric,Manual,3.2,69895,50909,6658,Low
I8,2014,Africa,Silver,Petrol,Automatic,4.0,115433,35430,2899,Low
I8,2012,South America,Grey,Diesel,Manual,3.0,160617,84303,4459,Low
I3,2011,South America,Grey,Petrol,Automatic,2.0,68051,73237,7134,High
I8,2016,South America,Black,Petrol,Automatic,1.5,8832,96159,1447,Low
I3,2023,North America,Blue,Diesel,Manual,4.0,13267,111230,1359,Low
I3,2020,South America,Silver,Hybrid,Manual,5.0,79120,100781,9546,High
I3,2017,Africa,Grey,Petrol,Automatic,1.8,47351,108455,6332,Low
I8,2014,Asia,Red,Electric,Automatic,1.9,160504,38889,9545,High
I8,2015,North America,Black,Diesel,Manual,4.2,117790,113278,4019,Low
I8,2019,Asia,Black,Diesel,Manual,4.0,25399,60081,8990,High
I3,2024,Asia,Silver,Petrol,Automatic,3.4,113190,50376,4688,Low
I3,2016,Asia,Blue,Petrol,Manual,2.1,109528,112651,2709,Low
I8,2021,Asia,Black,Diesel,Manual,3.2,86120,85822,4737,Low
I8,2021,Europe,Blue,Diesel,Manual,2.4,55836,98415,434,Low
I8,2011,South America,Silver,Diesel,Automatic,3.0,189552,102781,6104,Low
I8,2020,South America,Black,Hybrid,Automatic,4.9,128440,117371,3301,Low
I8,2017,Europe,Black,Petrol,Manual,2.2,185153,62165,9639,High
I8,2012,Middle East,White,Hybrid,Manual,3.5,126692,84492,4321,Low
I8,2023,Africa,Blue,Hybrid,Automatic,1.7,183556,97347,3818,Low
I3,2016,North America,Blue,Diesel,Automatic,2.2,42070,34699,2454,Low
I3,2011,Asia,Blue,Hybrid,Automatic,2.8,155528,38519,6868,Low
I3,2018,North America,Black,Hybrid,Manual,1.7,70605,81910,3847,Low
I8,2022,Asia,Black,Diesel,Automatic,4.2,43252,118994,6963,Low
I3,2013,North America,Black,Diesel,Manual,1.6,110878,54645,6826,Low
I3,2012,Europe,Grey,Diesel,Manual,3.5,2228,118692,6835,Low
I8,2015,Europe,Black,Hybrid,Automatic,4.1,58727,106463,4029,Low
I3,2024,Europe,Grey,Electric,Manual,4.1,8616,59240,1403,Low
I8,2014,North America,Grey,Diesel,Automatic,2.4,191907,48289,6126,Low
I8,2013,Europe,Silver,Diesel,Automatic,4.9,145833,78604,1470,Low
I3,2013,Asia,Silver,Hybrid,Automatic,2.1,40711,116882,4130,Low
I3,2013,Middle East,Grey,Hybrid,Manual,3.1,1083,83293,6605,Low
I8,2021,Africa,White,Electric,Automatic,4.9,194522,73412,1221,Low
I8,2014,Europe,Blue,Hybrid,Manual,4.4,175613,35446,9586,High
I8,2018,Asia,Blue,Hybrid,Automatic,1.8,28520,102132,6900,Low
I3,2019,South America,Silver,Electric,Automatic,1.8,150840,100522,3835,Low
I8,2023,Middle East,White,Electric,Automatic,3.1,136987,85748,1595,Low
I3,2018,Africa,Red,Electric,Manual,4.0,78785,35190,4809,Low
I8,2019,Europe,Silver,Hybrid,Automatic,4.6,136046,73307,9928,High
I8,2024,Africa,Blue,Petrol,Manual,5.0,169839,110263,690,Low
I8,2011,South America,Black,Hybrid,Automatic,2.2,181439,111633,2146,Low
I3,2022,Africa,Red,Hybrid,Manual,2.2,69128,42870,1055,Low
I3,2023,North America,Red,Hybrid,Automatic,1.7,109379,62673,9489,High
I8,2023,Middle East,Grey,Hybrid,Manual,3.2,145621,96201,9731,High
I3,2022,North America,Black,Hybrid,Automatic,4.6,76672,69913,9100,High
I3,2010,North America,White,Diesel,Automatic,4.8,162471,64287,9496,High
I8,2021,North America,Silver,Hybrid,Manual,2.6,63785,112199,2632,Low
I8,2019,Africa,Black,Diesel,Manual,3.2,99027,86144,2158,Low
I8,2019,Europe,Red,Diesel,Automatic,3.5,60698,118367,2199,Low
I8,2017,North America,Silver,Electric,Manual,4.5,118212,58824,4903,Low
I8,2023,Africa,Red,Petrol,Automatic,1.7,155099,45103,1561,Low
I3,2013,North America,Red,Diesel,Automatic,3.5,183764,67065,345,Low
I3,2015,Africa,Blue,Diesel,Automatic,4.1,192199,106891,6677,Low
I8,2017,Europe,Grey,Hybrid,Automatic,3.0,140998,38927,1924,Low
I8,2024,Europe,Black,Diesel,Manual,2.0,20249,58698,1188,Low
I3,2018,Middle East,Silver,Hybrid,Automatic,3.1,98757,70983,2146,Low
I8,2022,Africa,Black,Hybrid,Automatic,2.3,176981,50180,9677,High
I3,2016,Europe,Black,Electric,Automatic,3.1,166752,118801,6790,Low
I8,2017,Middle East,White,Diesel,Manual,2.4,25419,101480,6828,Low
I8,2019,Africa,Red,Hybrid,Manual,3.7,169378,73881,7092,High
I3,2019,Europe,Grey,Diesel,Automatic,4.3,173723,54675,7379,High
I8,2010,Asia,Red,Petrol,Manual,3.2,176094,70422,9814,High
I8,2024,Europe,Blue,Electric,Automatic,4.3,146012,35179,6730,Low
I8,2023,North America,Black,Petrol,Automatic,2.6,138942,78016,8187,High
I3,2013,North America,Silver,Hybrid,Manual,4.9,174498,66025,8747,High
I8,2016,Europe,Grey,Hybrid,Manual,1.6,139798,65531,8150,High
