Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
M3,2017,Middle East,Blue,Diesel,Automatic,2.4,198528,79571,3397,Low
M3,2017,Africa,Blue,Electric,Automatic,3.7,121373,54737,5391,Low
M5,2015,Middle East,Red,Hybrid,Manual,4.8,177017,32357,3737,Low
M3,2020,Asia,Grey,Diesel,Manual,4.5,133949,93423,6325,Low
M5,2013,Asia,Black,Electric,Manual,4.5,127127,32737,112,Low
M5,2021,South America,Silver,Petrol,Automatic,3.9,8047,77491,2747,Low
M3,2024,Africa,Silver,Hybrid,Automatic,3.9,173623,66141,1670,Low
M5,2011,Europe,Blue,Petrol,Automatic,3.1,115880,44587,408,Low
M5,2016,Africa,Grey,Electric,Manual,4.3,150916,65019,5365,Low
M3,2018,Asia,Black,Hybrid,Manual,2.2,106639,99412,7750,High
M5,2016,Asia,White,Diesel,Automatic,4.8,70814,62706,6665,Low
M3,2016,North America,Silver,Diesel,Manual,4.5,127567,108813,8926,High
M3,2022,South America,White,Diesel,Manual,3.4,170600,38468,9904,High
M3,2020,Africa,Grey,Diesel,Manual,4.4,35196,115607,1555,Low
M3,2015,Asia,Blue,Diesel,Manual,4.6,134573,106307,4630,Low
M5,2022,South America,Grey,Hybrid,Automatic,3.9,33685,119518,2502,Low
M3,2015,North America,Red,Petrol,Automatic,3.3,196875,49782,789,Low
M3,2020,Africa,Black,Petrol,Automatic,2.5,25958,105032,6238,Low
M3,2016,Europe,Grey,Hybrid,Automatic,4.8,175228,59514,4981,Low
M3,2013,Asia,Silver,Hybrid,Manual,1.5,86646,38124,4553,Low
M5,2010,North America,Red,Electric,Automatic,3.3,6150,78129,9771,High
M3,2012,Africa,White,Electric,Manual,2.5,169446,65394,3372,Low
M3,2020,Africa,Blue,Diesel,Automatic,4.8,163116,119380,1654,Low
M3,2013,Asia,White,Petrol,Manual,3.2,62039,112428,1324,Low
M3,2018,Middle East,Silver,Electric,Manual,2.8,95659,37006,3201,Low
M3,2015,Middle East,Blue,Hybrid,Automatic,2.6,194957,118974,4920,Low
M3,2015,Asia,Silver,Diesel,Automatic,1.6,76354,85670,5754,Low
M5,2014,Europe,Grey,Electric,Automatic,1.8,112290,66999,9210,High
M5,2017,Middle East,Grey,Petrol,Automatic,3.2,5422,31701,4083,Low
M5,2021,North America,White,Petrol,Automatic,3.9,172421,85449,1607,Low
M5,2010,Asia,White,Hybrid,Automatic,3.3,44806,54650,927,Low
M3,2020,Europe,Silver,Electric,Manual,4.4,92541,60066,1625,Low
M5,2017,Asia,Silver,Hybrid,Automatic,2.4,81451,39217,7811,High
M5,2012,North America,Grey,Diesel,Manual,1.7,194219,79605,1405,Low
M3,2021,Middle East,Silver,Electric,Automatic,4.6,176229,61982,1294,Low
M5,2021,North America,Red,Diesel,Automatic,2.1,191136,110845,3775,Low
M3,2010,Africa,White,Petrol,Manual,1.9,98211,110813,2121,Low
M3,2017,Middle East,Silver,Petrol,Automatic,4.6,7897,116400,1949,Low
M5,2016,Africa,Black,Diesel,Manual,3.7,79903,95827,5543,Low
M3,2018,Africa,Blue,Electric,Automatic,4.5,56407,38521,9651,High
M3,2010,South America,Grey,Petrol,Manual,4.1,104017,106110,5106,Low
M5,2022,Africa,Red,Petrol,Manual,4.2,75129,112597,3050,Low
M3,2024,Middle East,Silver,Electric,Manual,2.1,51575,44646,5544,Low
M5,2012,Middle East,Grey,Electric,Manual,1.7,63653,45951,9726,High
M5,2022,North America,Grey,Petrol,Manual,1.6,166797,41583,6351,Low
M3,2021,Asia,White,Petrol,Manual,2.2,13848,48162,4946,Low
M3,2015,Middle East,Blue,Electric,Automatic,4.2,150292,60046,8692,High
M5,2022,Europe,White,Electric,Manual,2.4,52242,33186,4674,Low
M3,2017,Europe,Silver,Diesel,Automatic,3.6,49493,54012,4793,Low
M3,2018,South America,White,Hybrid,Automatic,2.8,39918,110518,1404,Low
M5,2024,Middle East,Black,Diesel,Manual,4.0,64172,70966,8063,High
M5,2018,South America,Silver,Petrol,Automatic,4.9,170469,57303,9028,High
M5,2011,Middle East,Silver,Diesel,Manual,1.5,78618,114965,5236,Low
M3,2017,Africa,White,Diesel,Automatic,4.8,17745,62671,1853,Low
M3,2017,Europe,Silver,Electric,Automatic,4.4,96479,58215,8832,High
M3,2019,Europe,Grey,Electric,Manual,2.5,145950,72440,8225,High
M3,2010,Middle East,Grey,Diesel,Automatic,4.4,32458,93485,2645,Low
M5,2011,Africa,Grey,Petrol,Manual,2.3,191079,45371,1874,Low
M3,2010,Africa,Silver,Petrol,Automatic,3.0,69170,113418,1781,Low
M5,2012,Middle East,Black,Diesel,Manual,2.9,25981,66081,6034,Low
M3,2017,North America,Red,Diesel,Automatic,3.8,175241,30136,9679,High
M5,2015,Asia,Grey,Diesel,Automatic,4.3,51602,33124,9523,High
M5,2023,Middle East,Grey,Diesel,Automatic,4.0,42323,77349,3473,Low
M5,2013,North America,Red,Electric,Manual,2.3,149307,78606,7170,High
M3,2015,North America,Red,Petrol,Automatic,3.6,177319,70881,2358,Low
M3,2023,Africa,Blue,Electric,Manual,3.5,160539,110793,3319,Low
M5,2012,Middle East,White,Hybrid,Automatic,1.8,102263,87365,1386,Low
M5,2017,North America,Silver,Electric,Manual,1.8,14411,50651,6641,Low
M3,2020,Middle East,White,Electric,Manual,4.9,182245,94941,633,Low
M5,2013,Asia,Black,Electric,Automatic,3.8,6666,92251,8629,High
M5,2018,Middle East,Red,Electric,Manual,2.7,188498,83060,8963,High
M3,2019,Europe,Black,Petrol,Automatic,4.1,47076,99466,5304,Low
M5,2015,South America,Grey,Petrol,Automatic,2.2,27919,110099,7436,High
M3,2012,Africa,Blue,Diesel,Manual,2.0,120808,47569,6132,Low
M3,2014,Middle East,Red,Electric,Automatic,2.8,149993,53227,8899,High
M3,2017,Asia,Blue,Hybrid,Manual,4.6,147490,57676,6120,Low
M3,2022,Europe,Grey,Hybrid,Automatic,1.8,74166,94543,8772,High
M5,2020,Middle East,White,Petrol,Automatic,3.8,145062,58378,4656,Low
M3,2019,Africa,Black,Hybrid,Automatic,2.2,37645,79593,1961,Low
M5,2017,South America,Silver,Diesel,Automatic,2.8,150819,84379,5517,Low
M5,2018,Europe,Red,Petrol,Automatic,1.8,131566,105745,4834,Low
M3,2022,North America,Silver,Diesel,Automatic,4.4,97947,106230,8668,High
M5,2018,North America,White,Electric,Automatic,2.8,109313,30127,3807,Low
M3,2018,Africa,Red,Hybrid,Automatic,4.5,150311,49351,4873,Low
M3,2014,Europe,Grey,Diesel,Manual,4.7,150277,81958,2478,Low
M3,2018,North America,Red,Hybrid,Manual,2.8,54650,67809,492,Low
M3,2016,Asia,Silver,Electric,Manual,3.8,174183,102644,4445,Low
M3,2020,Asia,Silver,Hybrid,Automatic,4.3,8930,34395,2451,Low
M3,2018,Asia,Black,Hybrid,Manual,3.9,69881,35048,9394,High
M3,2022,Asia,White,Electric,Manual,3.1,179609,99033,1999,Low
M5,2021,South America,Grey,Diesel,Automatic,4.8,55954,42948,3237,Low
M5,2023,South America,Black,Electric,Automatic,2.8,90487,91357,6209,Low
M3,2013,Middle East,Grey,Hybrid,Automatic,4.8,161074,34669,8132,High
M5,2014,Europe,Grey,Hybrid,Manual,1.6,54488,93408,2970,Low
M3,2011,North America,Grey,Diesel,Automatic,2.5,15665,89223,5206,Low
M3,2018,North America,Red,Electric,Automatic,3.8,137068,45762,6605,Low
M3,2015,South America,Red,Electric,Manual,3.4,7316,66882,8805,High
M3,2022,Europe,Grey,Diesel,Automatic,4.8,66808,42311,6607,Low
M5,2016,Middle East,Blue,Hybrid,Manual,3.2,54466,39335,4765,Low
M5,2022,Middle East,White,Petrol,Manual,3.0,196816,54633,8690,High
M3,2023,Africa,Grey,Electric,Manual,4.9,174091,30744,6818,Low
M3,2014,North America,Red,Petrol,Automatic,1.7,138440,66249,2831,Low
M5,2023,South America,Blue,Electric,Automatic,2.1,179693,51232,4299,Low
M5,2013,Middle East,Grey,Hybrid,Manual,4.0,190718,65335,6610,Low
M5,2011,Africa,Grey,Diesel,Manual,4.8,26722,58089,5679,Low
M5,2013,North America,Blue,Electric,Automatic,3.4,189364,33120,597,Low
M5,2018,Asia,Black,Petrol,Automatic,4.1,91731,89047,986,Low
M3,2016,Asia,Blue,Diesel,Automatic,3.7,191832,63790,2961,Low
M3,2021,Africa,Blue,Diesel,Manual,2.2,20092,73007,6916,Low
M5,2010,North America,Blue,Electric,Manual,2.8,962,72750,7125,High
M3,2014,Middle East,White,Petrol,Automatic,4.7,174195,55224,1883,Low
M3,2021,Asia,Black,Petrol,Manual,4.0,192353,103374,5165,Low
M3,2023,Europe,Silver,Petrol,Automatic,4.7,140196,89476,6933,Low
M3,2014,Middle East,Black,Diesel,Automatic,3.4,54541,82956,942,Low
M3,2012,Asia,Silver,Electric,Automatic,2.3,70260,60562,5209,Low
M5,2011,Middle East,White,Diesel,Manual,1.5,57723,34856,9522,High
M3,2019,South America,Red,Electric,Automatic,4.5,172503,60313,9981,High
M5,2018,Asia,Grey,Electric,Automatic,3.8,35524,101554,3995,Low
M3,2018,North America,White,Hybrid,Manual,1.7,120047,81338,858,Low
M5,2022,Asia,Grey,Petrol,Manual,3.7,54112,34846,9583,High
M3,2012,Middle East,Silver,Electric,Automatic,4.9,180903,102499,6750,Low
M3,2018,Asia,Black,Hybrid,Automatic,3.9,28051,115091,2406,Low
M3,2019,South America,Silver,Diesel,Automatic,2.3,199971,106201,6739,Low
M3,2024,Europe,Red,Hybrid,Manual,3.8,97895,31713,3911,Low
M3,2020,South America,Grey,Diesel,Manual,2.3,152114,40215,4853,Low
M5,2010,Africa,Silver,Electric,Automatic,2.2,48024,92864,309,Low
M5,2015,Asia,Grey,Diesel,Automatic,4.1,112487,86635,4884,Low
M5,2024,South America,Black,Electric,Automatic,1.6,81704,69442,4852,Low
M3,2017,North America,Grey,Petrol,Manual,2.7,182666,78922,7467,High
M5,2024,Asia,White,Petrol,Automatic,2.1,160484,94524,6789,Low
M5,2023,Middle East,Black,Diesel,Manual,2.4,139074,42848,5723,Low
M3,2014,Africa,Silver,Diesel,Automatic,2.2,5413,104513,3493,Low
M5,2024,Africa,Blue,Hybrid,Manual,3.1,22921,39807,9239,High
M3,2023,Africa,White,Electric,Manual,4.3,51638,102695,1104,Low
M5,2020,North America,Grey,Diesel,Automatic,2.7,24461,90520,3317,Low
M3,2013,Africa,Grey,Petrol,Automatic,4.9,185852,36298,8878,High
M3,2018,Africa,White,Petrol,Automatic,4.3,12181,45203,9376,High
M3,2013,South America,Blue,Electric,Manual,3.9,13674,94866,7881,High
M3,2017,Asia,Red,Petrol,Manual,2.6,97584,83366,370,Low
M5,2022,North America,Silver,Hybrid,Automatic,2.1,60414,47732,4855,Low
M5,2010,South America,White,Diesel,Automatic,4.6,159569,70268,8273,High
M5,2013,Middle East,White,Petrol,Manual,2.8,99590,72482,1816,Low
M3,2010,Asia,Silver,Hybrid,Automatic,4.9,53675,51264,7451,High
M3,2023,Europe,Red,Diesel,Automatic,3.6,95948,98287,5676,Low
M3,2023,Africa,Silver,Petrol,Manual,2.0,87580,96526,7468,High
M5,2015,Europe,Red,Diesel,Manual,3.1,132730,75432,3715,Low
M3,2024,Asia,White,Petrol,Automatic,3.2,19871,108174,325,Low
M3,2023,North America,Black,Petrol,Manual,2.0,52211,70416,3084,Low
M5,2022,North America,Blue,Diesel,Automatic,3.3,42651,86128,8009,High
M5,2018,Asia,Red,Petrol,Automatic,1.9,75025,30009,7886,High
M5,2022,South America,Silver,Diesel,Manual,3.2,169546,46348,7986,High
M3,2022,Africa,Grey,Petrol,Manual,4.6,121227,119429,3942,Low
M3,2012,North America,Red,Electric,Manual,1.8,165163,82958,1113,Low
M3,2015,Africa,Grey,Diesel,Manual,1.7,116154,40340,2481,Low
M5,2013,Asia,Black,Diesel,Manual,3.2,56335,43627,1091,Low
M3,2020,Europe,Red,Diesel,Manual,3.3,633,37799,5961,Low
M5,2020,Middle East,Black,Hybrid,Manual,1.7,85314,106823,7312,High
M3,2024,Middle East,Black,Diesel,Automatic,2.8,161523,116430,9156,High
M5,2010,Asia,Black,Diesel,Manual,1.9,20840,114208,1107,Low
M5,2011,Middle East,Silver,Electric,Automatic,4.9,92300,50462,5118,Low
M5,2017,Middle East,White,Electric,Automatic,2.0,81035,90388,7791,High
M3,2021,South America,Blue,Petrol,Automatic,2.7,182980,30820,7450,High
M3,2017,South America,Grey,Hybrid,Automatic,1.9,106935,59611,9288,High
M5,2013,Africa,Grey,Electric,Manual,3.5,22206,34342,8747,High
M3,2023,Middle East,Silver,Petrol,Manual,3.8,13455,70355,5551,Low
M5,2023,Africa,White,Petrol,Automatic,3.2,38375,56807,8317,High
M5,2021,Africa,Grey,Electric,Manual,4.2,74450,96185,3998,Low
M3,2018,Middle East,Grey,Electric,Automatic,1.6,172318,86269,2484,Low
M5,2023,Asia,White,Diesel,Manual,1.6,124921,118821,9773,High
M3,2024,Middle East,Blue,Diesel,Manual,2.8,113442,47690,2929,Low
M5,2021,Africa,Silver,Electric,Manual,3.8,47625,51007,9509,High
M3,2022,Asia,Red,Hybrid,Manual,2.3,184123,38292,3417,Low
M5,2012,North America,White,Petrol,Automatic,2.4,138676,83180,4566,Low
M3,2017,Middle East,Grey,Petrol,Manual,4.5,88721,33035,2690,Low
M3,2021,North America,Black,Diesel,Manual,2.7,77181,46447,7186,High
M3,2010,Asia,Red,Electric,Automatic,1.7,20565,93191,6541,Low
M3,2013,Middle East,Black,Electric,Manual,2.7,59810,99168,7181,High
M5,2012,Middle East,Silver,Hybrid,Manual,2.1,182754,31074,6483,Low
M5,2020,South America,Silver,Electric,Automatic,2.5,122910,36556,9290,High
M5,2022,North America,Red,Hybrid,Manual,4.7,44369,75575,716,Low
M3,2021,South America,Black,Electric,Manual,5.0,53168,45889,211,Low
M3,2019,Europe,Blue,Diesel,Manual,2.4,124452,82268,4418,Low
M5,2024,Middle East,Grey,Diesel,Manual,2.8,93588,100364,964,Low
M5,2022,Europe,White,Petrol,Manual,4.4,39903,116467,8417,High
M5,2023,Middle East,White,Hybrid,Automatic,3.1,86107,39400,5756,Low
M3,2017,Middle East,Black,Petrol,Automatic,2.6,47460,30671,3806,Low
M5,2024,Middle East,Blue,Diesel,Automatic,4.9,84148,74828,4031,Low
M3,2017,Asia,Red,Electric,Manual,4.7,177618,43526,3121,Low
M3,2015,Asia,Black,Hybrid,Automatic,3.1,135810,64080,8909,High
M3,2010,North America,Red,Electric,Automatic,4.8,101040,77874,4368,Low
M5,2023,South America,Silver,Electric,Manual,4.7,160210,54260,1956,Low
M5,2023,Africa,White,Hybrid,Manual,3.8,81201,38724,5455,Low
M3,2019,Asia,Grey,Hybrid,Automatic,1.6,80924,110038,6332,Low
M5,2024,Europe,Blue,Diesel,Manual,2.3,97568,77872,3749,Low
M5,2018,North America,Red,Diesel,Automatic,1.7,20022,53115,5639,Low
M5,2013,North America,Red,Diesel,Automatic,3.8,155888,107763,2122,Low
M3,2011,South America,Red,Petrol,Manual,4.1,9009,60387,5383,Low
M5,2014,Asia,White,Petrol,Automatic,1.9,156902,104956,5060,Low
M5,2015,Africa,Black,Diesel,Automatic,3.2,187562,35138,5474,Low
M5,2018,Asia,Black,Hybrid,Manual,4.9,27843,30005,6316,Low
M5,2015,Asia,White,Electric,Automatic,3.2,161525,58139,5356,Low
M3,2017,Middle East,Silver,Petrol,Automatic,3.7,14833,88471,9389,High
M3,2017,Asia,Blue,Diesel,Manual,3.0,68682,50102,8357,High
M3,2023,Asia,Grey,Hybrid,Manual,4.4,109212,86023,7658,High
M5,2021,Middle East,Grey,Electric,Automatic,3.2,121650,63243,8634,High
M3,2018,Asia,White,Petrol,Automatic,4.9,54634,76896,5865,Low
M5,2018,Europe,White,Hybrid,Automatic,3.5,158536,75947,3889,Low
M3,2019,North America,Blue,Petrol,Automatic,4.3,26922,78130,1172,Low
M5,2017,South America,Blue,Diesel,Manual,3.0,26649,38497,1203,Low
M3,2015,Europe,Red,Diesel,Automatic,4.2,179832,71143,5967,Low
M5,2022,South America,White,Diesel,Automatic,2.6,26486,59965,4111,Low
M5,2016,Europe,Grey,Electric,Manual,4.3,27057,88880,9113,High
M5,2012,Middle East,White,Hybrid,Automatic,3.3,12487,54797,9118,High
M3,2024,South America,Blue,Petrol,Manual,1.7,29946,48566,9940,High
M3,2017,Europe,Silver,Petrol,Manual,2.0,77992,44232,9309,High
M3,2015,Asia,Black,Diesel,Automatic,4.5,121275,51063,2089,Low
M3,2012,Africa,Silver,Hybrid,Automatic,3.0,175700,115682,285,Low
M3,2019,Africa,Grey,Hybrid,Manual,4.9,48878,106547,7784,High
M3,2012,Asia,White,Diesel,Manual,3.7,196381,77210,3389,Low
M5,2024,North America,Grey,Hybrid,Manual,3.1,93754,32158,5361,Low
M3,2015,Middle East,Red,Electric,Manual,2.3,71220,79595,6249,Low
M3,2018,Asia,Red,Hybrid,Manual,4.6,25608,52323,3882,Low
M3,2020,Europe,Silver,Diesel,Automatic,3.8,5468,95603,7758,High
M5,2018,South America,Blue,Diesel,Manual,4.1,58285,114725,5058,Low
M3,2022,North America,Silver,Petrol,Automatic,2.4,759,34858,5618,Low
M3,2022,Europe,Silver,Hybrid,Automatic,1.9,158460,95309,8948,High
M3,2018,Africa,Silver,Hybrid,Automatic,1.6,109397,66563,1837,Low
M5,2015,South America,Blue,Electric,Automatic,2.9,82909,86162,5723,Low
M3,2014,South America,Silver,Hybrid,Automatic,1.8,114239,106456,6987,Low
M3,2015,Europe,Red,Petrol,Automatic,2.6,47931,47475,3669,Low
M3,2020,Africa,White,Diesel,Manual,2.4,4517,96938,4808,Low
M3,2019,Middle East,Red,Hybrid,Automatic,3.6,98066,106705,9142,High
M3,2023,Asia,Black,Diesel,Manual,3.6,132159,73157,9790,High
M3,2020,North America,Grey,Hybrid,Automatic,4.4,30141,88221,4838,Low
M5,2017,Africa,Black,Electric,Manual,4.3,26615,47026,3562,Low
M3,2014,South America,Red,Hybrid,Automatic,3.0,13527,88910,8451,High
M5,2024,North America,Black,Petrol,Automatic,2.5,180670,104071,721,Low
M3,2024,Europe,Black,Hybrid,Automatic,4.7,50977,95687,3215,Low
M5,2010,Europe,White,Electric,Automatic,2.3,160198,58964,3086,Low
M3,2014,South America,White,Petrol,Automatic,3.4,158228,86174,6584,Low
M3,2014,Asia,Blue,Electric,Manual,4.3,21689,96955,3157,Low
M5,2012,Europe,Blue,Hybrid,Automatic,1.8,119001,46583,9477,High
M5,2020,Asia,Grey,Electric,Manual,4.1,188595,115809,1336,Low
M3,2011,Africa,Black,Hybrid,Manual,2.4,1419,99006,5317,Low
M3,2013,North America,Silver,Electric,Manual,4.9,176975,74049,2193,Low
M3,2012,Asia,Red,Petrol,Manual,3.6,84827,45006,9550,High
M5,2011,Europe,White,Hybrid,Manual,4.7,128066,110410,1778,Low
M3,2019,Europe,Silver,Diesel,Automatic,3.2,101940,62068,871,Low
M3,2016,Europe,Blue,Petrol,Automatic,2.9,56728,30664,6116,Low
M5,2017,Africa,Red,Electric,Manual,1.9,51254,119379,302,Low
M5,2010,Africa,Blue,Hybrid,Automatic,3.6,86726,46204,138,Low
M3,2017,Africa,Red,Hybrid,Manual,3.6,15939,118602,3345,Low
M5,2010,Asia,Blue,Hybrid,Automatic,2.0,75259,107570,6542,Low
M3,2018,Asia,Blue,Hybrid,Automatic,4.1,156923,70212,4402,Low
M3,2024,Asia,Blue,Diesel,Automatic,4.5,100325,111037,6384,Low
M3,2023,South America,Blue,Electric,Manual,4.4,183551,108915,6384,Low
M3,2019,Middle East,White,Electric,Manual,3.0,49718,92089,6763,Low
M3,2023,Asia,Red,Diesel,Automatic,1.6,151469,115668,8452,High
M5,2022,South America,Blue,Diesel,Automatic,4.1,44815,30554,3499,Low
M5,2019,North America,Red,Hybrid,Manual,4.4,74746,47790,4811,Low
M3,2016,Europe,Black,Diesel,Manual,4.7,11570,77578,9392,High
M5,2013,Middle East,Grey,Petrol,Automatic,4.3,171684,47841,1246,Low
M5,2024,Asia,Black,Diesel,Manual,4.7,126651,59206,184,Low
M3,2014,North America,Black,Petrol,Automatic,1.7,67338,54969,3384,Low
M3,2010,Africa,Silver,Petrol,Manual,2.0,171918,52758,7267,High
M5,2019,Europe,Red,Petrol,Manual,4.4,83013,62566,9518,High
M3,2012,Europe,Black,Diesel,Automatic,3.0,137701,80206,3031,Low
M3,2013,Asia,Blue,Hybrid,Automatic,2.8,33566,76806,1931,Low
M5,2020,Africa,Black,Diesel,Automatic,3.1,109330,58567,4496,Low
M5,2018,Europe,White,Petrol,Automatic,3.6,187690,117152,7852,High
M3,2016,Europe,Blue,Electric,Automatic,1.7,28091,80820,5684,Low
M5,2017,Middle East,Black,Electric,Manual,1.6,129943,85835,9097,High
M3,2013,North America,Blue,Electric,Automatic,3.4,54068,68486,3064,Low
M5,2022,South America,Silver,Diesel,Manual,3.1,155577,101545,8527,High
M5,2016,Europe,Blue,Petrol,Automatic,4.4,197696,76042,4853,Low
M3,2015,North America,Grey,Petrol,Manual,2.4,93801,32790,7200,High
M3,2011,Europe,Silver,Hybrid,Manual,2.9,60977,62482,8616,High
M3,2020,South America,Silver,Hybrid,Manual,1.9,2441,52838,7232,High
M5,2023,Europe,Silver,Electric,Manual,2.0,96953,101677,3920,Low
M3,2024,Europe,Silver,Electric,Automatic,3.1,132530,54639,487,Low
M3,2023,Europe,Black,Electric,Manual,3.0,138237,109645,1285,Low
M3,2014,South America,Blue,Hybrid,Automatic,3.6,55017,107831,9045,High
M3,2020,Middle East,Red,Electric,Automatic,1.5,167832,119100,2954,Low
M3,2012,South America,Blue,Hybrid,Manual,4.3,171076,50292,572,Low
M3,2016,Africa,White,Diesel,Manual,2.8,61424,42159,9256,High
M5,2013,Asia,Grey,Electric,Manual,3.3,78971,39749,8074,High
M3,2010,South America,Black,Hybrid,Automatic,3.4,165249,57412,1061,Low
M5,2021,Europe,White,Electric,Automatic,4.0,45710,54902,867,Low
M5,2019,Middle East,Blue,Electric,Automatic,3.2,56694,76905,1020,Low
M3,2012,Africa,Red,Hybrid,Automatic,4.8,45907,115537,4419,Low
M5,2020,Africa,Blue,Hybrid,Automatic,3.8,21387,76425,9985,High
M5,2021,South America,Black,Petrol,Manual,2.0,187933,86639,2709,Low
M3,2010,North America,Silver,Hybrid,Automatic,4.8,156676,64992,4970,Low
M3,2014,North America,Blue,Diesel,Automatic,4.8,71877,31927,7780,High
M3,2018,South America,White,Electric,Automatic,1.9,133538,63350,7082,High
M5,2013,Asia,Blue,Petrol,Manual,4.5,15695,58298,9123,High
M5,2019,Europe,Grey,Diesel,Manual,3.8,54194,31601,6141,Low
M5,2013,Middle East,Black,Hybrid,Automatic,3.4,177199,45134,7249,High
M5,2014,Europe,White,Hybrid,Manual,4.6,19622,100269,3074,Low
M3,2020,South America,Grey,Diesel,Automatic,4.7,155816,35392,8203,High
M5,2024,North America,Grey,Hybrid,Manual,3.5,58207,94435,4870,Low
M3,2022,South America,Black,Petrol,Manual,3.6,86384,112362,6522,Low
M5,2010,Asia,Black,Electric,Automatic,1.6,154917,80683,5375,Low
M5,2010,North America,Silver,Diesel,Manual,4.7,199101,48083,149,Low
M5,2016,Middle East,Black,Hybrid,Manual,2.6,171551,71768,8647,High
M3,2014,Asia,Silver,Electric,Automatic,2.4,80124,38261,4489,Low
M5,2024,Europe,Blue,Petrol,Automatic,1.8,186887,91494,8816,High
M5,2017,Africa,Silver,Hybrid,Automatic,3.3,118495,30104,8317,High
M5,2012,Middle East,Silver,Petrol,Automatic,1.8,195657,75048,983,Low
M3,2014,Europe,Black,Hybrid,Automatic,2.2,93899,47629,4242,Low
M5,2015,Europe,Black,Hybrid,Automatic,4.4,43654,37465,3266,Low
M5,2022,Asia,Black,Diesel,Automatic,2.3,73427,70232,9874,High
M5,2010,Asia,Black,Petrol,Manual,4.4,3937,47575,6508,Low
M3,2017,South America,Silver,Hybrid,Manual,3.0,53385,112291,2782,Low
M3,2013,Europe,Grey,Diesel,Manual,1.8,77927,83106,6865,Low
M5,2010,Africa,Silver,Hybrid,Automatic,3.0,150343,36675,4379,Low
M3,2015,Middle East,Black,Hybrid,Manual,1.7,179648,40328,4746,Low
M3,2010,Asia,Grey,Electric,Manual,3.4,121169,71328,3333,Low
M5,2019,Middle East,Grey,Electric,Automatic,1.6,18734,94650,8876,High
M5,2019,Middle East,White,Hybrid,Automatic,1.6,182481,34000,6368,Low
M3,2018,Europe,Red,Electric,Manual,1.6,11509,56287,9101,High
M3,2012,Middle East,Grey,Hybrid,Manual,4.6,55110,32014,1542,Low
M5,2021,Middle East,Grey,Petrol,Automatic,3.1,31579,33467,6045,Low
M3,2012,South America,White,Petrol,Automatic,2.2,4356,80393,1239,Low
M3,2019,North America,Blue,Electric,Automatic,2.4,138239,73855,8482,High
M3,2017,Middle East,Black,Hybrid,Manual,3.2,146382,78843,509,Low
M3,2023,Europe,Grey,Electric,Manual,4.2,73825,113070,6079,Low
M5,2018,Asia,Blue,Electric,Automatic,4.2,29105,104553,6328,Low
M5,2011,Middle East,White,Petrol,Automatic,2.8,113242,66557,7461,High
M3,2016,Africa,White,Diesel,Automatic,3.5,17623,104283,7722,High
M3,2012,North America,Grey,Hybrid,Manual,2.5,73066,49401,3205,Low
M3,2024,Africa,Red,Petrol,Automatic,5.0,67777,93594,2279,Low
M3,2015,South America,Grey,Diesel,Automatic,2.6,71098,38454,5580,Low
M3,2013,Europe,Black,Diesel,Automatic,3.4,188019,47629,4892,Low
M5,2017,Africa,Red,Petrol,Automatic,2.1,65735,33036,6833,Low
M5,2024,South America,Black,Hybrid,Automatic,3.2,3373,102935,2252,Low
M5,2018,Asia,White,Diesel,Manual,4.7,173138,90330,7259,High
M5,2023,Middle East,Blue,Diesel,Automatic,2.6,70786,88328,1790,Low
M3,2021,Middle East,Red,Electric,Manual,4.9,135869,55148,1574,Low
M3,2013,South America,White,Petrol,Automatic,3.5,177118,66041,4229,Low
M5,2023,Middle East,White,Diesel,Automatic,3.2,168335,37859,5528,Low
M3,2020,South America,Silver,Electric,Automatic,2.8,132243,76610,8573,High
M3,2022,Middle East,Blue,Hybrid,Automatic,3.9,110687,48375,8632,High
M5,2020,North America,Red,Hybrid,Manual,3.1,161468,101033,6754,Low
M5,2013,North America,Grey,Hybrid,Manual,2.5,176756,37889,1769,Low
M3,2014,Africa,Silver,Hybrid,Manual,4.4,118199,50029,3487,Low
M5,2010,North America,White,Hybrid,Automatic,2.4,194147,113622,5625,Low
M3,2010,Europe,White,Hybrid,Manual,4.1,47290,53303,1947,Low
M3,2010,Africa,White,Hybrid,Automatic,2.6,103567,84166,7083,High
M5,2012,South America,Silver,Hybrid,Automatic,4.6,46198,85750,1113,Low
M5,2011,Africa,Red,Hybrid,Manual,1.7,97616,37382,3492,Low
M5,2024,South America,White,Petrol,Manual,3.4,85699,81108,385,Low
M3,2022,Europe,Silver,Hybrid,Automatic,1.5,161814,65251,6241,Low
M5,2014,North America,Black,Hybrid,Manual,1.6,145215,83394,9321,High
M5,2020,Africa,Silver,Electric,Automatic,2.7,107931,49858,4047,Low
M3,2014,Asia,Silver,Electric,Manual,3.2,90661,38174,7002,High
M3,2010,Asia,White,Petrol,Manual,4.9,38989,41373,7791,High
M5,2015,Africa,Silver,Electric,Automatic,5.0,152137,45618,6376,Low
M3,2016,Asia,Grey,Hybrid,Automatic,4.2,20983,47151,4311,Low
M3,2013,South America,Silver,Petrol,Automatic,4.7,29534,116715,1272,Low
M3,2023,Europe,Black,Electric,Automatic,5.0,91142,68336,196,Low
M5,2012,Middle East,White,Electric,Automatic,2.7,135948,80741,1383,Low
