Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
X6,2019,Asia,White,Electric,Manual,3.1,144264,75421,5413,Low
X6,2015,Africa,White,Electric,Manual,3.7,109755,73141,1022,Low
X1,2021,North America,Black,Electric,Manual,2.4,173314,59342,4609,Low
X6,2024,Europe,Silver,Electric,Manual,1.8,49994,42005,4951,Low
X6,2015,Asia,Grey,Petrol,Manual,1.5,664,49540,6542,Low
X1,2012,South America,Blue,Electric,Automatic,2.2,197076,109596,9457,High
X1,2011,Middle East,Blue,Electric,Automatic,3.5,69898,92285,7539,High
X1,2015,Asia,Red,Diesel,Automatic,4.0,169646,51087,6410,Low
X5,2013,South America,Grey,Petrol,Automatic,4.5,112922,76499,9741,High
X6,2017,South America,Grey,Diesel,Manual,3.9,52146,107647,617,Low
X1,2018,South America,Black,Petrol,Manual,2.4,118183,98275,2085,Low
X6,2016,Middle East,Grey,Electric,Automatic,3.2,79355,71457,2526,Low
X6,2014,South America,White,Hybrid,Automatic,1.8,32721,34266,3275,Low
X1,2017,Africa,Silver,Diesel,Automatic,4.9,56098,77678,4697,Low
X3,2018,North America,Silver,Hybrid,Automatic,2.4,83441,40911,1838,Low
X3,2016,Europe,Grey,Diesel,Manual,3.2,16969,52102,8504,High
X1,2012,Middle East,Grey,Diesel,Manual,3.6,185427,53009,5378,Low
X5,2022,South America,Black,Hybrid,Manual,1.6,103986,72840,9089,High
X6,2024,Middle East,Grey,Petrol,Automatic,4.8,65964,33325,8236,High
X6,2012,Middle East,Silver,Hybrid,Manual,2.5,166319,47376,5972,Low
X5,2016,Asia,Red,Hybrid,Manual,2.3,173067,35708,9077,High
X5,2014,Middle East,Silver,Hybrid,Manual,2.5,68187,58372,4637,Low
X5,2019,North America,Silver,Hybrid,Manual,2.6,102158,40337,3041,Low
X3,2018,North America,White,Diesel,Automatic,2.9,15739,110771,897,Low
X3,2016,Europe,White,Electric,Manual,4.3,80610,76726,2937,Low
X6,2019,South America,Black,Petrol,Manual,3.7,75152,96299,9303,High
X1,2016,Middle East,Grey,Diesel,Automatic,4.2,150844,109889,3216,Low
X3,2021,Asia,Grey,Diesel,Manual,3.0,185897,93626,6631,Low
X1,2020,Asia,Grey,Electric,Manual,2.2,78037,45172,848,Low
X3,2012,Asia,Red,Electric,Manual,2.9,163991,74726,9351,High
X5,2013,Africa,Grey,Electric,Automatic,2.3,40948,56914,5791,Low
X1,2010,South America,White,Electric,Automatic,2.0,59410,43338,771,Low
X3,2018,Asia,Silver,Electric,Manual,4.5,165951,38808,2622,Low
X5,2016,Africa,Blue,Hybrid,Automatic,3.9,194076,33620,2620,Low
X1,2013,Africa,Silver,Electric,Automatic,1.9,148067,80627,9502,High
X5,2019,Africa,Red,Diesel,Automatic,4.2,127100,87196,1806,Low
X1,2021,Middle East,Blue,Electric,Automatic,3.8,104578,81001,2798,Low
X1,2011,Europe,Blue,Petrol,Automatic,3.1,25103,116047,358,Low
X3,2014,Africa,Blue,Petrol,Manual,3.8,91594,44825,8939,High
X3,2021,Africa,Blue,Petrol,Automatic,4.2,149504,99563,2259,Low
X3,2014,South America,Silver,Diesel,Manual,2.2,21942,103720,3202,Low
X1,2018,Middle East,Red,Electric,Manual,3.8,164381,67539,7441,High
X1,2018,Middle East,White,Hybrid,Manual,1.9,93271,31733,454,Low
X3,2011,Middle East,Blue,Hybrid,Automatic,4.7,113653,63491,9584,High
X1,2023,North America,Black,Petrol,Manual,3.6,35609,119837,4324,Low
X5,2010,South America,Blue,Electric,Manual,1.9,3527,88270,9053,High
X5,2018,South America,Black,Hybrid,Manual,3.8,175090,114139,9743,High
X5,2017,North America,Silver,Diesel,Automatic,3.1,174528,53198,9790,High
X5,2018,Middle East,Blue,Petrol,Automatic,4.9,11664,55078,8254,High
X1,2012,Africa,Grey,Electric,Manual,4.8,145435,55187,1343,Low
X1,2016,South America,Black,Diesel,Manual,4.4,189307,77978,529,Low
X5,2011,North America,Red,Hybrid,Automatic,2.0,128896,71313,7622,High
X5,2010,North America,Black,Electric,Manual,4.6,26690,110710,6871,Low
X3,2011,Africa,Red,Petrol,Automatic,4.6,190643,91288,2360,Low
X3,2023,North America,White,Hybrid,Automatic,4.5,171047,88463,730,Low
X6,2019,Asia,Red,Electric,Automatic,2.1,192143,60401,3440,Low
X3,2019,South America,White,Hybrid,Manual,2.7,140361,98216,4396,Low
X5,2017,Africa,Grey,Hybrid,Automatic,2.7,145700,86071,8181,High
X1,2016,Middle East,Blue,Diesel,Manual,3.6,90520,30586,7419,High
X5,2024,South America,Red,Diesel,Manual,4.5,51933,74743,7718,High
X6,2011,Asia,Silver,Electric,Automatic,4.1,69562,31795,1981,Low
X6,2011,Asia,Red,Hybrid,Automatic,1.8,20414,54266,9415,High
X1,2020,South America,Blue,Diesel,Manual,3.3,65378,80017,2525,Low
X1,2019,Middle East,Blue,Electric,Manual,2.0,15310,112122,2323,Low
X6,2016,Africa,Grey,Petrol,Automatic,2.2,128838,91796,4300,Low
X5,2013,Europe,Black,Hybrid,Automatic,3.1,39362,99330,9654,High
X5,2023,Middle East,Blue,Electric,Manual,4.6,13400,78245,5820,Low
X6,2024,South America,Grey,Petrol,Automatic,1.7,184079,90795,9670,High
X3,2022,Europe,Silver,Petrol,Automatic,2.8,195259,75850,5044,Low
X6,2024,North America,Silver,Diesel,Automatic,4.4,145690,40198,4998,Low
X5,2010,Asia,Black,Hybrid,Manual,4.9,70923,87225,4281,Low
X1,2019,Middle East,White,Hybrid,Automatic,3.5,149655,44057,6087,Low
X5,2016,Europe,Blue,Electric,Automatic,3.9,106867,116506,8537,High
X1,2022,Middle East,Red,Hybrid,Manual,1.8,31861,42692,8872,High
X5,2011,Middle East,Black,Electric,Manual,4.9,9823,32125,1156,Low
X5,2021,Africa,Red,Petrol,Manual,4.9,22813,91093,385,Low
X5,2022,Europe,Red,Petrol,Manual,3.5,152239,44087,9462,High
X6,2020,Europe,Red,Petrol,Automatic,4.7,187061,101601,400,Low
X1,2024,Asia,Blue,Diesel,Automatic,2.4,108093,71985,8783,High
X3,2021,Middle East,Grey,Petrol,Manual,1.8,449,107305,2215,Low
X5,2010,Asia,Blue,Diesel,Automatic,2.3,20875,73062,2726,Low
X3,2010,Asia,Black,Electric,Automatic,2.4,39027,40338,1530,Low
X1,2024,South America,Red,Hybrid,Automatic,3.1,134770,31267,6274,Low
X5,2019,Africa,Black,Hybrid,Manual,2.6,59681,31520,7847,High
X3,2014,Africa,Red,Hybrid,Automatic,3.4,82750,35642,4450,Low
X5,2023,Middle East,Grey,Petrol,Manual,4.3,122957,64589,488,Low
X3,2011,Africa,White,Electric,Automatic,2.1,12322,52534,9419,High
X3,2024,Europe,Blue,Diesel,Manual,3.0,86078,41466,5507,Low
X1,2015,Asia,Blue,Diesel,Manual,3.0,98128,42745,6154,Low
X3,2014,Europe,Black,Electric,Manual,4.2,54552,43747,8355,High
X5,2013,South America,Blue,Hybrid,Manual,4.4,120094,91094,2652,Low
X3,2019,Middle East,Silver,Electric,Automatic,1.8,102403,97885,1000,Low
X1,2016,Asia,Grey,Petrol,Manual,4.8,145506,31441,5210,Low
X1,2014,North America,Silver,Hybrid,Automatic,3.3,26101,110140,9360,High
X1,2016,South America,Black,Petrol,Manual,4.0,85641,73535,7898,High
X3,2024,Asia,Black,Hybrid,Automatic,4.8,163459,41018,3921,Low
X3,2014,Asia,Red,Hybrid,Manual,2.4,164015,82236,5458,Low
X6,2021,Europe,White,Electric,Manual,3.7,81089,77635,6488,Low
X1,2013,Europe,Black,Hybrid,Automatic,1.9,95791,85784,6257,Low
X5,2018,Europe,Blue,Petrol,Manual,1.7,123141,107285,5296,Low
X3,2016,South America,Black,Hybrid,Manual,3.0,146317,32443,6502,Low
X5,2019,Europe,Grey,Electric,Manual,3.4,36598,49627,3630,Low
X3,2022,North America,Grey,Diesel,Automatic,2.6,189043,88959,9674,High
X5,2017,Middle East,Black,Hybrid,Manual,1.5,183373,66594,3005,Low
X3,2019,Africa,Red,Diesel,Manual,2.7,190427,81095,6068,Low
X6,2023,North America,White,Diesel,Automatic,4.9,44988,61496,362,Low
X5,2016,North America,Blue,Electric,Automatic,1.8,53560,42728,2235,Low
X1,2019,Middle East,Red,Petrol,Automatic,2.7,109681,114021,2001,Low
X5,2017,Europe,White,Petrol,Manual,3.0,163437,32253,700,Low
X5,2016,North America,Black,Hybrid,Automatic,2.9,51255,115453,1874,Low
X3,2018,Middle East,Grey,Diesel,Automatic,3.1,14849,81875,3445,Low
X5,2016,Middle East,Silver,Hybrid,Automatic,4.2,191142,60819,2420,Low
X5,2019,Africa,White,Electric,Automatic,2.8,10014,102789,6094,Low
X3,2012,Africa,Black,Hybrid,Automatic,1.6,29721,51563,6544,Low
X6,2010,Africa,Blue,Diesel,Automatic,3.2,92895,36692,9481,High
X1,2024,South America,Black,Diesel,Manual,4.1,132411,68981,9077,High
X5,2024,Europe,White,Hybrid,Manual,2.8,159379,103812,3386,Low
X5,2023,North America,Black,Hybrid,Manual,4.9,120494,57674,8963,High
X5,2022,North America,Black,Diesel,Automatic,2.8,45057,50197,5254,Low
X3,2010,Africa,Red,Hybrid,Manual,2.3,21495,31084,4974,Low
X1,2024,South America,Blue,Diesel,Automatic,4.9,149950,98197,748,Low
X6,2014,North America,Black,Petrol,Manual,1.5,65842,87244,4715,Low
X6,2011,Africa,Red,Diesel,Automatic,4.1,152839,54483,2907,Low
X5,2024,Asia,Red,Hybrid,Automatic,1.8,119577,71194,2037,Low
X1,2024,Asia,Black,Petrol,Automatic,1.9,52288,87940,3431,Low
X1,2014,Middle East,Grey,Petrol,Manual,2.3,172119,48005,9972,High
X3,2013,Middle East,Blue,Petrol,Automatic,2.6,105782,106662,3059,Low
X3,2011,North America,White,Petrol,Automatic,4.7,90879,77191,9124,High
X3,2015,Africa,Grey,Hybrid,Automatic,4.1,53584,116137,4962,Low
X5,2021,Asia,Black,Diesel,Manual,2.3,27174,99403,1229,Low
X3,2016,Europe,Grey,Hybrid,Manual,1.7,146973,104540,6396,Low
X3,2018,North America,Blue,Petrol,Manual,3.6,154906,54276,3877,Low
X1,2014,South America,Silver,Hybrid,Manual,4.9,189081,52055,5369,Low
X3,2020,Asia,Blue,Diesel,Automatic,2.1,49034,50658,8208,High
X1,2019,South America,Red,Hybrid,Automatic,4.9,60290,87830,5394,Low
X5,2022,Asia,White,Petrol,Automatic,1.6,77753,89410,9150,High
X1,2020,Asia,Blue,Electric,Manual,2.3,1579,55473,6143,Low
X6,2012,Asia,Grey,Diesel,Automatic,4.7,12888,96125,381,Low
X1,2020,Africa,Silver,Petrol,Automatic,2.9,133215,52360,4541,Low
X5,2022,South America,Black,Petrol,Manual,3.1,25563,110580,2861,Low
X1,2011,Asia,Silver,Petrol,Manual,3.8,64085,76211,9753,High
X3,2021,Asia,Black,Petrol,Automatic,2.4,197471,61615,7660,High
X3,2019,Europe,Silver,Diesel,Automatic,1.7,76654,48775,4993,Low
X3,2022,South America,Red,Hybrid,Manual,4.5,174204,105944,3045,Low
X5,2022,Middle East,Grey,Electric,Automatic,3.0,66783,60196,4676,Low
X1,2013,Africa,Grey,Diesel,Automatic,2.4,135957,106198,1531,Low
X3,2024,North America,Black,Diesel,Automatic,3.6,96148,71692,367,Low
X1,2010,Middle East,Grey,Petrol,Manual,4.5,56442,60586,7109,High
X3,2011,North America,Black,Diesel,Manual,5.0,151460,70021,2537,Low
X3,2010,North America,Silver,Petrol,Manual,2.0,69681,88717,7561,High
X1,2016,Africa,Silver,Petrol,Manual,3.1,41250,36123,1813,Low
X3,2018,North America,Red,Electric,Manual,4.8,153099,55426,7573,High
X5,2017,Africa,Black,Electric,Automatic,4.3,153310,64827,3486,Low
X1,2016,Middle East,Red,Diesel,Manual,2.3,145490,37872,1072,Low
X3,2019,Asia,Black,Diesel,Manual,3.4,138414,53648,8602,High
X5,2015,North America,Red,Electric,Automatic,2.9,75997,57675,8481,High
X1,2010,South America,Black,Diesel,Automatic,2.4,110225,42901,4239,Low
X6,2016,Asia,White,Petrol,Automatic,3.0,44782,57514,2811,Low
X3,2016,Middle East,Silver,Diesel,Manual,1.7,138992,45874,1827,Low
X3,2016,South America,Red,Hybrid,Automatic,4.9,114499,118436,2526,Low
X6,2022,Africa,Silver,Hybrid,Automatic,5.0,56066,87044,7425,High
X6,2018,South America,Blue,Diesel,Manual,4.7,89598,83149,7584,High
X6,2020,North America,Red,Electric,Automatic,1.8,165806,44855,8104,High
X3,2010,Europe,Blue,Diesel,Automatic,4.6,86833,80026,213,Low
X5,2016,Asia,Silver,Electric,Automatic,2.6,190568,85588,1395,Low
X6,2023,South America,White,Petrol,Manual,2.3,111455,106810,9080,High
X5,2020,Middle East,White,Diesel,Automatic,4.0,132701,102388,8563,High
X5,2019,Africa,Black,Petrol,Manual,2.2,138457,72188,6089,Low
X6,2021,North America,White,Electric,Automatic,2.9,165623,86728,3902,Low
X5,2018,South America,White,Diesel,Manual,4.2,71522,40333,5962,Low
X3,2019,North America,White,Petrol,Manual,4.3,194336,55920,4530,Low
X6,2013,Africa,Silver,Diesel,Automatic,2.5,22087,54658,9951,High
X3,2023,North America,Blue,Hybrid,Automatic,1.9,136176,86176,7045,High
X3,2017,Europe,Silver,Petrol,Manual,4.4,107354,39369,1229,Low
X1,2019,North America,Black,Petrol,Automatic,3.9,142034,95066,4999,Low
X3,2018,Middle East,White,Diesel,Automatic,3.9,194717,54128,3274,Low
X6,2021,Europe,Grey,Petrol,Manual,4.7,121359,92612,6294,Low
X3,2016,Europe,Silver,Diesel,Manual,3.6,45722,113190,6346,Low
X5,2023,Africa,White,Diesel,Automatic,1.6,78401,67589,9910,High
X6,2024,South America,Blue,Diesel,Automatic,4.6,25750,72469,5677,Low
X5,2023,Africa,Black,Hybrid,Manual,4.8,158558,61132,2605,Low
X3,2013,Europe,Black,Electric,Automatic,3.0,19630,34377,9898,High
X3,2016,South America,White,Diesel,Manual,2.0,128956,98389,7433,High
X6,2010,Africa,White,Petrol,Manual,4.8,156033,65410,269,Low
X1,2011,Europe,Blue,Electric,Manual,3.8,120031,105257,191,Low
X3,2023,South America,Silver,Petrol,Manual,4.8,23167,94107,9711,High
X6,2020,Europe,White,Diesel,Manual,2.6,148481,72809,8548,High
X3,2020,Europe,Grey,Hybrid,Manual,3.5,45205,58648,4385,Low
X3,2013,North America,Silver,Electric,Automatic,4.6,97190,94874,3322,Low
X1,2017,South America,White,Hybrid,Automatic,3.0,16982,106067,5191,Low
X5,2014,North America,White,Hybrid,Automatic,4.9,89532,81404,4878,Low
X5,2022,Europe,Red,Hybrid,Automatic,4.4,144315,61588,3101,Low
X3,2018,Europe,Blue,Hybrid,Automatic,3.7,155068,101013,243,Low
X6,2020,Africa,Grey,Electric,Manual,4.3,144423,31154,5490,Low
X5,2010,South America,Red,Diesel,Automatic,2.9,167274,113300,7916,High
X5,2015,North America,Silver,Petrol,Automatic,3.4,145062,34431,1942,Low
X1,2024,Asia,Blue,Electric,Automatic,3.1,66463,57556,8393,High
X5,2015,Asia,Black,Petrol,Automatic,3.2,83758,80359,9238,High
X5,2019,Asia,Blue,Electric,Automatic,4.0,78259,64615,9424,High
X6,2019,North America,Black,Hybrid,Automatic,2.3,73994,90444,6406,Low
X1,2016,Middle East,Red,Petrol,Manual,2.4,52049,44427,2164,Low
X5,2010,Africa,White,Diesel,Automatic,3.9,14446,82054,4979,Low
X1,2024,South America,Silver,Petrol,Manual,2.2,130774,78098,1795,Low
X5,2010,South America,White,Petrol,Manual,2.5,122426,75033,2259,Low
X3,2015,Europe,Grey,Hybrid,Manual,1.9,97863,67094,6177,Low
X5,2019,South America,White,Diesel,Manual,4.9,30736,86133,9311,High
X5,2022,Asia,White,Petrol,Manual,4.9,132229,99452,2111,Low
X1,2021,Europe,White,Hybrid,Manual,3.3,1335,102811,2230,Low
X3,2010,Asia,Black,Petrol,Automatic,4.2,196235,90016,7513,High
X6,2010,North America,Grey,Diesel,Automatic,2.2,114287,118989,3523,Low
X6,2024,Middle East,Grey,Hybrid,Manual,2.0,130211,51329,722,Low
X1,2019,South America,Black,Electric,Automatic,3.6,143472,78498,7416,High
X1,2010,Africa,Grey,Hybrid,Automatic,2.0,175271,38191,4521,Low
X3,2021,Europe,Blue,Petrol,Manual,2.3,19207,116336,7049,High
X1,2018,South America,Black,Diesel,Manual,3.8,74336,89583,4721,Low
X6,2010,Middle East,Grey,Diesel,Automatic,3.7,64831,97808,8504,High
X6,2023,Europe,Grey,Petrol,Manual,1.6,34166,56670,748,Low
X3,2022,Africa,Blue,Electric,Automatic,4.4,123545,114532,6764,Low
X5,2010,North America,White,Electric,Automatic,4.2,12376,106652,440,Low
X5,2010,North America,Silver,Hybrid,Automatic,3.9,5666,81959,7475,High
X5,2013,Asia,Blue,Petrol,Automatic,4.2,130481,69839,3537,Low
X5,2011,Europe,Silver,Hybrid,Automatic,2.7,24809,100735,9149,High
X5,2018,Middle East,Red,Electric,Automatic,4.9,73306,51308,3923,Low
X6,2013,Africa,Blue,Diesel,Automatic,3.5,24545,84867,9984,High
X3,2011,South America,Grey,Hybrid,Automatic,4.7,106903,117669,7881,High
X5,2014,North America,Blue,Petrol,Manual,2.4,109538,56828,1666,Low
X6,2023,Middle East,Blue,Electric,Manual,3.5,82015,87894,252,Low
X3,2024,Europe,Grey,Diesel,Automatic,4.2,100219,30293,1005,Low
X3,2010,South America,Blue,Petrol,Automatic,2.8,73614,63888,3322,Low
X1,2013,North America,Red,Petrol,Manual,1.9,99924,64834,6642,Low
X5,2015,Africa,Silver,Electric,Manual,1.9,172438,44677,9937,High
X3,2023,Europe,Silver,Petrol,Automatic,3.9,182221,64030,2307,Low
X6,2017,Asia,Silver,Diesel,Manual,2.0,56325,99187,9663,High
X6,2018,Middle East,Black,Hybrid,Automatic,2.9,42875,102987,7488,High
X3,2015,South America,Blue,Petrol,Manual,4.1,147337,109370,900,Low
X6,2023,Europe,Blue,Electric,Manual,5.0,168816,116870,915,Low
X1,2012,Asia,Black,Hybrid,Automatic,2.6,138310,46466,4744,Low
X3,2019,Asia,Blue,Diesel,Automatic,1.8,82339,93158,8616,High
X5,2022,Middle East,Silver,Electric,Manual,4.8,15946,33046,2215,Low
X6,2021,Europe,Black,Diesel,Manual,1.9,35654,101776,9808,High
X3,2024,Europe,Blue,Electric,Automatic,3.9,194340,67548,1982,Low
X3,2012,Europe,White,Petrol,Manual,2.8,74844,37575,3326,Low
X3,2013,Middle East,Red,Hybrid,Automatic,4.0,124408,73195,6046,Low
X1,2020,South America,Blue,Petrol,Manual,3.0,184906,100363,7291,High
X3,2016,South America,Silver,Hybrid,Automatic,3.9,11097,57102,8329,High
X6,2018,Middle East,White,Hybrid,Automatic,4.6,122174,36665,5381,Low
X1,2020,Asia,Black,Diesel,Manual,4.8,159803,36089,3093,Low
X1,2013,Asia,Red,Hybrid,Automatic,2.0,23434,63985,4332,Low
X1,2015,Africa,Silver,Petrol,Automatic,4.4,169676,114327,3565,Low
X3,2016,Asia,Red,Petrol,Manual,4.6,17825,97785,8842,High
X1,2023,Europe,Red,Electric,Automatic,3.5,13507,115147,7676,High
X3,2018,Asia,Blue,Petrol,Automatic,4.9,181241,97254,2536,Low
X6,2015,North America,White,Electric,Automatic,4.3,82363,74898,4468,Low
X3,2012,Middle East,Blue,Electric,Manual,3.9,115715,65712,8618,High
X1,2023,Africa,Red,Petrol,Automatic,4.6,181105,108529,167,Low
X6,2014,Europe,Black,Diesel,Manual,4.8,69023,74698,162,Low
X3,2019,Africa,Grey,Electric,Manual,4.8,110183,72793,9211,High
X5,2022,Europe,Grey,Petrol,Manual,2.7,196967,70110,3978,Low
X1,2019,Europe,Blue,Electric,Manual,3.1,22529,34475,1196,Low
X5,2017,North America,Blue,Petrol,Automatic,4.6,171152,68903,2905,Low
X6,2010,South America,Grey,Petrol,Automatic,4.2,64567,79588,1448,Low
X1,2014,Asia,Blue,Hybrid,Manual,3.0,13628,44906,4007,Low
X6,2010,North America,Grey,Hybrid,Manual,4.7,12631,74052,3688,Low
X3,2022,Asia,Blue,Electric,Automatic,3.8,59182,112626,6452,Low
X6,2020,Middle East,Red,Electric,Manual,1.6,150014,102256,8174,High
X1,2011,South America,Blue,Electric,Automatic,3.7,182873,80807,2557,Low
X5,2019,Europe,Red,Electric,Automatic,2.7,78358,92055,8754,High
X6,2017,Africa,Grey,Hybrid,Automatic,2.2,157406,87454,9991,High
X6,2023,Europe,Blue,Hybrid,Manual,2.2,61613,69530,4267,Low
X5,2012,North America,White,Diesel,Automatic,2.6,148993,60341,3030,Low
X6,2018,South America,Red,Hybrid,Automatic,3.3,12115,60620,6312,Low
X1,2022,Europe,Blue,Hybrid,Manual,2.5,37017,109592,3661,Low
X3,2015,South America,Grey,Hybrid,Manual,4.9,168018,85498,5325,Low
X1,2016,Middle East,Grey,Petrol,Automatic,3.2,26561,119042,6862,Low
X3,2011,Asia,White,Electric,Manual,3.4,186745,64906,3289,Low
X5,2024,Asia,White,Petrol,Automatic,3.5,74991,92372,4119,Low
X1,2010,South America,Black,Electric,Automatic,3.0,148692,88976,1835,Low
X6,2023,South America,Grey,Diesel,Automatic,2.5,184554,59709,5414,Low
X1,2023,Middle East,Grey,Hybrid,Manual,1.8,145593,65256,2833,Low
X3,2012,Middle East,Red,Hybrid,Automatic,2.2,157493,105324,5464,Low
X5,2010,North America,White,Diesel,Automatic,4.2,78892,33255,5270,Low
X5,2020,South America,White,Petrol,Manual,1.6,193622,35480,789,Low
X5,2019,Europe,White,Diesel,Automatic,3.8,114220,59960,8655,High
X3,2015,South America,Silver,Hybrid,Manual,4.8,20411,108550,2755,Low
X3,2020,South America,White,Petrol,Manual,2.1,128244,117848,3963,Low
X1,2010,South America,Red,Hybrid,Manual,3.0,198780,115134,5002,Low
X6,2018,North America,Silver,Hybrid,Manual,3.5,61167,41008,2348,Low
X6,2011,Middle East,Black,Diesel,Automatic,3.1,72383,61165,6808,Low
X3,2024,Africa,Black,Hybrid,Automatic,2.9,128828,79408,383,Low
X6,2021,Europe,Black,Hybrid,Automatic,2.0,24650,31170,8431,High
X3,2020,North America,Blue,Electric,Automatic,1.7,64981,100081,2107,Low
X6,2013,Middle East,White,Electric,Manual,2.2,80391,79537,4157,Low
X1,2013,Middle East,Red,Diesel,Automatic,3.6,23181,65799,7659,High
X6,2016,South America,Silver,Petrol,Automatic,3.2,135999,88750,5179,Low
X3,2019,North America,Black,Hybrid,Manual,2.6,8179,30489,1117,Low
X5,2021,South America,Black,Petrol,Automatic,2.4,62660,30744,1873,Low
X3,2014,Asia,Red,Diesel,Automatic,3.1,130466,46697,1360,Low
X3,2013,Africa,Black,Electric,Automatic,2.0,159714,96561,7278,High
X1,2024,Africa,Grey,Diesel,Manual,1.6,71814,85225,1854,Low
X3,2014,Middle East,Silver,Electric,Automatic,2.2,178363,56598,6467,Low
X1,2013,North America,Grey,Petrol,Manual,3.0,126318,66848,6684,Low
X1,2019,Middle East,Red,Petrol,Manual,1.7,88153,40511,774,Low
X3,2014,North America,White,Petrol,Automatic,4.5,157749,73736,3936,Low
X6,2013,Europe,Grey,Hybrid,Automatic,4.4,139957,63318,7145,High
X1,2021,Africa,Red,Hybrid,Manual,2.0,125596,79183,9884,High
X6,2012,South America,White,Electric,Automatic,2.0,146100,50184,7130,High
X1,2019,South America,Red,Diesel,Manual,1.9,131805,63537,2778,Low
X5,2010,South America,Grey,Diesel,Automatic,1.8,63870,87308,9206,High
X3,2014,Middle East,White,Electric,Automatic,2.5,181781,52130,4960,Low
X1,2024,Africa,Grey,Electric,Manual,3.3,173693,90163,3843,Low
X3,2012,Middle East,Grey,Hybrid,Automatic,3.3,166506,96337,8540,High
X1,2022,Asia,Silver,Electric,Manual,4.7,120277,93430,4031,Low
X3,2019,North America,Red,Hybrid,Automatic,3.0,157327,82271,5115,Low
X1,2010,South America,Grey,Electric,Manual,2.0,146342,89559,5507,Low
X1,2023,Africa,White,Petrol,Automatic,2.3,193664,40587,2779,Low
X3,2020,South America,Red,Petrol,Manual,2.8,6671,61365,9374,High
X1,2015,Asia,Blue,Electric,Manual,2.8,127391,71070,7969,High
X6,2012,Asia,Grey,Diesel,Automatic,3.3,133505,115189,5516,Low
X3,2016,Africa,White,Petrol,Automatic,2.1,128058,91326,9334,High
X6,2018,South America,Red,Electric,Manual,3.5,9685,107925,6257,Low
X5,2014,North America,Black,Diesel,Automatic,3.8,198699,41203,5391,Low
X1,2019,North America,Red,Petrol,Manual,5.0,101426,69875,2523,Low
X6,2012,North America,Red,Electric,Manual,2.1,141707,107870,3693,Low
X6,2020,Middle East,White,Diesel,Manual,2.7,178480,100880,2413,Low
X5,2012,Asia,Black,Diesel,Manual,1.9,80713,116929,3311,Low
X1,2022,Europe,Silver,Petrol,Manual,4.6,191373,42392,5705,Low
X6,2012,Africa,Grey,Diesel,Automatic,2.7,153160,96614,9473,High
X5,2015,South America,Red,Diesel,Automatic,2.4,183908,119231,7094,High
X6,2020,South America,Silver,Petrol,Manual,4.8,59124,114265,8430,High
X5,2021,North America,Blue,Hybrid,Automatic,3.1,36297,42507,3088,Low
X5,2010,Asia,Blue,Electric,Manual,3.5,144576,42651,4307,Low
X1,2010,North America,Grey,Electric,Manual,2.5,135622,115131,2942,Low
X1,2021,Europe,Black,Petrol,Automatic,4.2,9992,44407,4554,Low
X6,2012,Europe,Silver,Petrol,Manual,2.6,149787,59649,2129,Low
X3,2015,Africa,Grey,Electric,Automatic,1.9,47323,73230,3039,Low
X3,2016,Asia,Silver,Diesel,Automatic,3.5,19517,71578,6042,Low
X3,2010,Europe,Black,Hybrid,Automatic,2.4,166913,48963,1722,Low
X5,2024,South America,White,Petrol,Manual,2.9,51525,113479,5676,Low
X5,2022,North America,Blue,Diesel,Automatic,2.6,80536,38041,6850,Low
X1,2012,Europe,White,Petrol,Automatic,3.7,59782,87868,6839,Low
X5,2020,Africa,Black,Electric,Automatic,1.7,192668,53543,6624,Low
X3,2010,North America,Red,Electric,Automatic,2.3,38661,47136,7989,High
X5,2021,Europe,Grey,Petrol,Automatic,2.2,177893,113753,7481,High
X6,2016,Asia,Black,Hybrid,Manual,1.8,44667,60129,931,Low
X6,2022,Africa,Grey,Hybrid,Automatic,2.1,149410,116297,9171,High
X1,2010,Asia,Blue,Petrol,Manual,2.4,94459,73262,2205,Low
X5,2011,Middle East,Silver,Electric,Manual,2.6,161085,98491,121,Low
X5,2017,Africa,Grey,Electric,Manual,2.2,89639,85910,1840,Low
X3,2022,Middle East,White,Diesel,Manual,2.0,192125,65042,3988,Low
X3,2021,Africa,Grey,Diesel,Automatic,3.3,182470,38944,3229,Low
X6,2017,Middle East,White,Petrol,Automatic,2.6,120802,100765,2195,Low
X6,2024,Africa,White,Hybrid,Automatic,4.4,127612,72760,4381,Low
X5,2022,South America,Black,Diesel,Manual,5.0,132497,72678,9132,High
X6,2016,Asia,Black,Diesel,Automatic,4.6,120281,75297,9027,High
X6,2023,South America,Grey,Hybrid,Manual,3.4,2278,57711,2129,Low
X6,2021,Africa,Black,Petrol,Manual,3.6,49380,34307,2341,Low
X5,2016,Asia,Red,Electric,Automatic,2.7,174159,76622,245,Low
X1,2021,North America,Grey,Diesel,Automatic,3.8,123347,36516,4776,Low
X1,2014,South America,Blue,Hybrid,Manual,4.6,182706,46513,4105,Low
X1,2018,Asia,Grey,Electric,Automatic,4.3,140594,62914,9609,High
X3,2014,South America,Grey,Petrol,Manual,4.3,178132,36012,240,Low
X5,2011,North America,Red,Diesel,Automatic,2.9,92972,33056,2130,Low
X5,2019,North America,Grey,Petrol,Automatic,3.9,175728,45646,699,Low
X6,2019,North America,Grey,Diesel,Manual,3.0,178811,66054,5761,Low
