Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
3 SERIES,2022,Africa,Black,Diesel,Manual,4.2,85562,84686,9502,High
7 SERIES,2023,Europe,Blue,Petrol,Automatic,3.7,59944,57348,3299,Low
M3,2022,South America,White,Petrol,Manual,2.7,127141,71782,8594,High
X1,2021,Europe,Grey,Petrol,Manual,1.6,112957,76582,7867,High
M5,2023,Europe,White,Electric,Manual,4.8,79142,47156,8628,High
X6,2020,Europe,Red,Electric,Manual,1.5,106259,48437,4946,Low
5 SERIES,2023,Middle East,White,Electric,Manual,3.4,182710,59234,6317,Low
I8,2022,Africa,Black,Electric,Manual,3.1,90246,60817,5213,Low
X6,2024,Europe,Black,Petrol,Manual,2.8,169254,61058,6835,Low
I8,2022,North America,Black,Petrol,Manual,4.9,29711,44085,4343,Low
M3,2020,Africa,Black,Diesel,Automatic,4.6,148915,108845,7208,High
5 SERIES,2023,South America,Grey,Hybrid,Automatic,2.4,16216,70828,5874,Low
7 SERIES,2021,Africa,Red,Hybrid,Automatic,2.6,140374,83927,326,Low
X6,2023,Middle East,Grey,Diesel,Automatic,2.6,63745,59128,6311,Low
I3,2021,Asia,Black,Diesel,Automatic,4.5,64489,50399,9413,High
M3,2021,North America,Blue,Electric,Automatic,4.9,160469,44642,6705,Low
X5,2022,North America,Grey,Petrol,Manual,2.0,44457,58592,102,Low
X3,2023,South America,Silver,Diesel,Automatic,3.4,24188,90817,8761,High
I8,2023,Europe,Grey,Diesel,Automatic,3.5,194669,74033,9221,High
M3,2021,North America,Black,Electric,Manual,4.8,65288,87918,9140,High
X3,2021,North America,Grey,Diesel,Manual,3.3,77448,40880,7534,High
5 SERIES,2024,South America,Grey,Diesel,Automatic,1.9,197310,39362,5687,Low
I3,2022,Asia,Blue,Hybrid,Automatic,2.0,162969,95557,4564,Low
X5,2023,Middle East,Grey,Diesel,Automatic,1.6,184579,109443,2032,Low
I3,2021,North America,Red,Electric,Automatic,3.1,29830,50098,3909,Low
7 SERIES,2020,South America,Blue,Electric,Manual,4.0,144276,51774,5711,Low
M3,2023,Asia,Silver,Electric,Manual,2.8,50235,57428,4275,Low
I3,2021,Middle East,Red,Hybrid,Manual,4.0,131917,44104,1525,Low
X6,2023,North America,Blue,Petrol,Automatic,3.7,78012,111356,6561,Low
M3,2021,Europe,Grey,Petrol,Manual,1.9,29832,80994,8823,High
X5,2022,South America,Black,Electric,Manual,3.3,19150,110145,8731,High
I3,2023,North America,Grey,Diesel,Manual,4.9,70322,87043,8562,High
X6,2022,North America,Black,Electric,Automatic,2.5,141260,116984,5302,Low
X3,2021,Europe,Black,Electric,Manual,2.0,38553,118652,2342,Low
X6,2020,Asia,Silver,Hybrid,Manual,3.6,144064,92865,1542,Low
M5,2023,Africa,Grey,Electric,Manual,2.8,131595,74473,243,Low
X6,2020,Africa,Silver,Hybrid,Manual,1.8,175714,76426,3599,Low
X6,2020,South America,Red,Diesel,Manual,3.6,139054,116386,6148,Low
X3,2020,Middle East,Blue,Diesel,Manual,2.8,119934,103019,6976,Low
X1,2020,South America,Silver,Electric,Automatic,3.9,117930,49299,314,Low
X6,2024,North America,Blue,Petrol,Manual,4.5,132091,114843,5698,Low
I3,2024,Africa,White,Electric,Automatic,4.1,120771,101952,9698,High
I3,2022,Asia,Black,Hybrid,Automatic,3.4,102496,92495,7760,High
3 SERIES,2020,Asia,Silver,Electric,Manual,4.1,106246,98637,2744,Low
X3,2022,Europe,Grey,Hybrid,Manual,1.7,5363,118663,1948,Low
X1,2023,Africa,Black,Petrol,Manual,3.7,153279,82399,4207,Low
X1,2023,Europe,Red,Electric,Automatic,4.8,135263,98912,8508,High
I8,2021,South America,Red,Hybrid,Manual,2.0,85853,72910,6915,Low
5 SERIES,2021,Europe,Black,Electric,Automatic,4.1,17969,35660,7517,High
M3,2023,Africa,Red,Petrol,Manual,4.8,111994,78141,7474,High
X3,2023,Middle East,White,Petrol,Manual,4.6,17053,68816,5516,Low
X1,2024,Europe,Silver,Petrol,Automatic,1.7,174062,100164,8253,High
X3,2021,Asia,Grey,Diesel,Manual,4.5,45559,92175,1161,Low
M5,2022,South America,Red,Hybrid,Automatic,3.3,47762,87779,4533,Low
M5,2021,Asia,Red,Electric,Manual,3.0,25928,41085,5103,Low
X6,2022,Africa,Blue,Hybrid,Manual,3.2,196759,41800,6999,Low
X5,2020,Asia,Red,Petrol,Automatic,5.0,6426,61126,6011,Low
X3,2024,Africa,Blue,Electric,Automatic,4.5,131059,81073,7944,High
I8,2024,Middle East,Silver,Diesel,Manual,3.9,68233,47802,2829,Low
X6,2021,Middle East,Red,Petrol,Automatic,2.1,49918,81214,5896,Low
X3,2020,Middle East,Red,Petrol,Automatic,2.9,145900,64855,3156,Low
I3,2021,Middle East,Grey,Diesel,Automatic,2.2,189829,84745,5918,Low
7 SERIES,2022,Middle East,White,Electric,Automatic,4.6,27466,118786,8450,High
7 SERIES,2021,Africa,Black,Petrol,Automatic,4.1,151581,47772,9794,High
X1,2022,Africa,Red,Hybrid,Automatic,3.1,84409,97569,7099,High
M5,2023,Africa,White,Electric,Manual,3.3,74297,30236,6391,Low
5 SERIES,2021,North America,Silver,Electric,Manual,4.2,178328,101550,2561,Low
X6,2023,North America,Black,Hybrid,Automatic,2.5,128779,92582,4274,Low
7 SERIES,2022,North America,White,Petrol,Automatic,3.5,30195,52945,9500,High
M5,2021,South America,Blue,Hybrid,Automatic,4.8,77615,95175,4224,Low
X3,2021,Africa,Black,Petrol,Manual,4.6,79769,96812,3625,Low
X1,2023,North America,Blue,Petrol,Manual,3.2,9165,90258,4020,Low
5 SERIES,2023,South America,Black,Electric,Automatic,4.6,147145,111645,2631,Low
X5,2020,North America,Silver,Electric,Manual,1.7,169772,68601,1168,Low
X1,2021,North America,Red,Electric,Manual,1.9,97933,117353,3800,Low
M5,2021,South America,Black,Electric,Automatic,4.1,16552,41635,8588,High
3 SERIES,2020,North America,Silver,Petrol,Automatic,2.0,185958,119581,3953,Low
X5,2023,Africa,Grey,Petrol,Manual,2.7,39417,50924,4345,Low
X3,2020,South America,Silver,Electric,Manual,3.4,132899,43320,3008,Low
X6,2023,Asia,Red,Hybrid,Manual,3.5,86759,115202,9425,High
5 SERIES,2022,North America,Blue,Petrol,Automatic,4.6,85655,90357,2023,Low
X3,2024,South America,Grey,Petrol,Manual,4.7,104297,57592,256,Low
X5,2024,Asia,Red,Diesel,Manual,2.9,25297,112280,9592,High
7 SERIES,2022,Middle East,White,Hybrid,Automatic,4.1,187231,91989,6783,Low
M3,2023,Middle East,Grey,Hybrid,Manual,3.4,57600,88962,6376,Low
X1,2023,South America,Red,Petrol,Automatic,4.4,132238,102677,2095,Low
3 SERIES,2022,South America,Red,Petrol,Automatic,1.9,186365,78683,6953,Low
X5,2023,Africa,White,Hybrid,Manual,2.3,147393,88840,8925,High
7 SERIES,2021,Africa,Silver,Electric,Manual,4.8,199749,48779,5159,Low
X5,2020,Europe,Grey,Hybrid,Automatic,3.6,695,95216,7551,High
I3,2024,North America,Black,Diesel,Automatic,4.6,83712,97156,787,Low
5 SERIES,2022,Asia,Red,Petrol,Automatic,1.9,199938,42128,2045,Low
5 SERIES,2023,Asia,Blue,Hybrid,Automatic,2.4,198246,93176,9510,High
X3,2020,South America,Silver,Diesel,Manual,4.9,154555,32802,3213,Low
3 SERIES,2021,Europe,Red,Hybrid,Automatic,2.3,42740,91217,6338,Low
5 SERIES,2023,Europe,White,Electric,Automatic,2.3,1692,97496,2862,Low
I8,2022,North America,Silver,Hybrid,Automatic,3.2,157833,69785,111,Low
M3,2022,Europe,Red,Hybrid,Automatic,4.8,162092,118584,5352,Low
M3,2020,Middle East,Blue,Petrol,Automatic,2.9,41223,68369,2705,Low
X6,2024,Middle East,Black,Hybrid,Manual,3.8,85657,87651,6579,Low
I8,2021,Asia,Red,Petrol,Automatic,4.9,9453,80622,3271,Low
7 SERIES,2020,Asia,Black,Hybrid,Automatic,2.9,130363,81881,3441,Low
X5,2021,Europe,Black,Petrol,Manual,2.4,137964,114626,479,Low
3 SERIES,2021,Asia,Blue,Electric,Automatic,4.9,79226,119671,7860,High
M3,2022,Europe,Red,Electric,Manual,1.6,147421,58369,7628,High
M5,2021,Africa,Blue,Hybrid,Manual,2.4,15941,59268,7710,High
I8,2024,North America,Red,Diesel,Automatic,2.8,111774,36809,6694,Low
X1,2021,Middle East,White,Electric,Automatic,4.0,118953,49799,9413,High
M3,2023,Asia,Silver,Hybrid,Automatic,3.5,117643,34033,8929,High
7 SERIES,2021,Africa,Red,Electric,Manual,2.3,157346,52941,6665,Low
M3,2024,Middle East,Red,Electric,Manual,3.7,173875,55593,9838,High
X5,2022,South America,Grey,Hybrid,Manual,4.1,169563,72434,437,Low
M5,2020,North America,Blue,Electric,Manual,3.1,115826,113527,3064,Low
5 SERIES,2022,Africa,Black,Petrol,Automatic,2.0,69321,40778,2418,Low
M3,2023,Asia,Black,Hybrid,Manual,4.0,146816,66852,9524,High
5 SERIES,2024,South America,Silver,Hybrid,Manual,2.6,128442,118959,9263,High
7 SERIES,2024,Africa,Black,Hybrid,Automatic,3.6,32464,55980,7245,High
7 SERIES,2021,Asia,White,Petrol,Automatic,1.6,135440,66920,2628,Low
7 SERIES,2024,Asia,Black,Diesel,Manual,5.0,63512,97881,7593,High
3 SERIES,2024,Europe,Red,Hybrid,Automatic,4.6,144475,71097,2274,Low
X5,2020,Asia,Blue,Petrol,Manual,3.8,154948,67811,9747,High
M5,2021,South America,White,Diesel,Manual,2.2,185742,36938,7865,High
5 SERIES,2022,Asia,Grey,Electric,Manual,4.4,10814,71689,7583,High
I8,2022,Africa,Blue,Diesel,Manual,2.3,10325,59716,9345,High
I8,2022,Asia,Blue,Hybrid,Automatic,2.4,155718,78280,4009,Low
7 SERIES,2022,Africa,Grey,Hybrid,Manual,3.3,38080,119752,5674,Low
5 SERIES,2020,South America,Silver,Hybrid,Manual,3.3,64518,38827,283,Low
I8,2022,North America,Silver,Electric,Manual,3.2,69895,50909,6658,Low
X6,2020,Middle East,Blue,Hybrid,Manual,4.0,118016,72203,1399,Low
7 SERIES,2023,Africa,Red,Electric,Manual,3.2,194518,34442,1879,Low
X3,2022,Europe,White,Diesel,Automatic,2.3,129695,31858,1024,Low
M3,2024,North America,Silver,Hybrid,Automatic,3.3,77912,85747,4479,Low
M5,2024,Africa,Blue,Diesel,Automatic,1.8,63367,76462,411,Low
5 SERIES,2021,North America,Silver,Electric,Manual,4.7,186211,34626,7223,High
3 SERIES,2021,Europe,Red,Hybrid,Automatic,2.1,63780,58590,1168,Low
M3,2021,Asia,White,Electric,Automatic,3.2,47208,48372,9908,High
X6,2021,North America,Red,Hybrid,Manual,2.4,110279,92026,9461,High
X5,2021,Asia,Silver,Electric,Automatic,4.7,78831,80053,8897,High
M5,2023,Europe,Red,Petrol,Manual,2.7,189019,69301,5009,Low
X5,2022,Africa,Silver,Diesel,Manual,4.9,105365,69460,7409,High
X5,2022,North America,White,Hybrid,Automatic,4.6,61383,60608,7391,High
I3,2023,North America,Blue,Diesel,Manual,4.0,13267,111230,1359,Low
I3,2020,South America,Silver,Hybrid,Manual,5.0,79120,100781,9546,High
7 SERIES,2020,Europe,Silver,Petrol,Automatic,2.1,40541,86128,3535,Low
X5,2024,North America,Black,Electric,Manual,4.1,111143,59115,1031,Low
M3,2024,Africa,Grey,Hybrid,Automatic,3.2,175130,61653,7714,High
M3,2022,South America,Silver,Diesel,Automatic,3.2,69705,89276,8064,High
X6,2021,Europe,Silver,Electric,Manual,4.1,121086,90230,7556,High
I3,2024,Asia,Silver,Petrol,Automatic,3.4,113190,50376,4688,Low
X6,2021,South America,Black,Diesel,Automatic,1.8,160992,100237,7392,High
X3,2022,South America,Grey,Hybrid,Automatic,4.4,153298,79737,967,Low
M5,2020,Middle East,White,Petrol,Automatic,4.5,28481,89183,3511,Low
M5,2023,Africa,Grey,Electric,Automatic,2.5,97262,57073,6833,Low
5 SERIES,2024,Middle East,Black,Petrol,Manual,4.0,14271,113385,1704,Low
X1,2023,Africa,White,Hybrid,Automatic,4.8,92640,37496,8832,High
X6,2022,South America,Red,Electric,Manual,3.4,3674,115121,6044,Low
X1,2024,North America,Black,Petrol,Manual,4.2,58061,59169,9217,High
X1,2022,North America,White,Diesel,Automatic,1.7,36662,105034,9051,High
5 SERIES,2024,Europe,Grey,Electric,Manual,4.2,8066,115218,3400,Low
I8,2021,Asia,Black,Diesel,Manual,3.2,86120,85822,4737,Low
I8,2021,Europe,Blue,Diesel,Manual,2.4,55836,98415,434,Low
I8,2020,South America,Black,Hybrid,Automatic,4.9,128440,117371,3301,Low
M3,2020,Africa,Grey,Hybrid,Automatic,4.3,34376,113836,505,Low
I8,2023,Africa,Blue,Hybrid,Automatic,1.7,183556,97347,3818,Low
X1,2023,Africa,Silver,Petrol,Manual,4.8,68034,44570,7457,High
M5,2020,Asia,Red,Diesel,Manual,2.9,67215,94201,4213,Low
X6,2023,Africa,Grey,Petrol,Automatic,3.7,114522,42605,6284,Low
7 SERIES,2024,Asia,Black,Hybrid,Manual,2.0,115906,59776,6312,Low
X6,2024,Europe,White,Diesel,Manual,1.8,143166,30433,7614,High
5 SERIES,2024,Asia,Silver,Electric,Automatic,4.4,63351,81063,3090,Low
X1,2024,South America,Red,Diesel,Manual,3.0,111937,60115,2029,Low
M5,2020,Middle East,White,Electric,Manual,1.7,181325,87126,7933,High
7 SERIES,2021,Middle East,White,Petrol,Automatic,4.2,155199,116669,6904,Low
M3,2024,North America,White,Petrol,Manual,2.1,70599,93846,3952,Low
I8,2022,Asia,Black,Diesel,Automatic,4.2,43252,118994,6963,Low
M3,2024,South America,White,Diesel,Automatic,4.2,125612,41567,4532,Low
X5,2020,North America,Grey,Petrol,Manual,2.0,28670,60392,461,Low
X3,2023,North America,Blue,Diesel,Manual,3.9,174151,63450,1971,Low
X5,2021,Middle East,Blue,Petrol,Manual,4.5,58275,101773,7433,High
3 SERIES,2023,Middle East,White,Electric,Manual,4.1,82653,95853,1742,Low
7 SERIES,2021,South America,Black,Petrol,Manual,3.1,82086,106405,3250,Low
5 SERIES,2021,Asia,White,Electric,Automatic,4.0,111543,31849,578,Low
5 SERIES,2024,Europe,Black,Hybrid,Manual,1.8,124763,112671,9415,High
X5,2021,Middle East,Black,Diesel,Automatic,3.5,134911,63381,6567,Low
X3,2024,Middle East,Red,Petrol,Automatic,1.6,80988,98312,417,Low
I3,2024,Europe,Grey,Electric,Manual,4.1,8616,59240,1403,Low
X6,2021,Africa,Grey,Hybrid,Automatic,2.1,51854,65577,4906,Low
X1,2024,Europe,Blue,Hybrid,Manual,2.7,158344,105734,5487,Low
X5,2022,North America,Red,Electric,Automatic,3.2,175731,69063,1561,Low
5 SERIES,2023,Asia,Silver,Diesel,Manual,3.2,20492,68819,5817,Low
X5,2022,Africa,Red,Petrol,Manual,4.5,76506,52771,2406,Low
M3,2023,Asia,Black,Petrol,Manual,4.8,188344,54307,9536,High
X1,2023,Africa,Blue,Electric,Automatic,2.2,33799,40661,201,Low
X1,2022,Europe,Black,Electric,Manual,2.4,82023,103371,4256,Low
I8,2021,Africa,White,Electric,Automatic,4.9,194522,73412,1221,Low
M5,2021,Africa,Red,Hybrid,Manual,2.0,115938,115267,7099,High
3 SERIES,2020,Middle East,Red,Diesel,Manual,4.9,47575,38908,8890,High
X3,2022,Africa,Black,Hybrid,Manual,3.5,132972,72803,2689,Low
5 SERIES,2020,Africa,Blue,Hybrid,Manual,3.4,56856,60453,9876,High
X6,2021,Europe,Silver,Petrol,Manual,5.0,127615,82400,5101,Low
3 SERIES,2021,Europe,Blue,Electric,Automatic,4.6,165008,118112,9270,High
I8,2023,Middle East,White,Electric,Automatic,3.1,136987,85748,1595,Low
M5,2023,South America,Red,Diesel,Manual,2.7,133137,71778,6541,Low
M3,2023,Europe,White,Diesel,Manual,3.3,86759,67755,5190,Low
M3,2024,Africa,White,Electric,Automatic,2.6,114844,116856,9019,High
X3,2022,North America,Blue,Petrol,Manual,3.0,52365,67544,5718,Low
X6,2020,Asia,Grey,Hybrid,Manual,4.4,112975,71161,932,Low
I8,2024,Africa,Blue,Petrol,Manual,5.0,169839,110263,690,Low
I3,2022,Africa,Red,Hybrid,Manual,2.2,69128,42870,1055,Low
I3,2023,North America,Red,Hybrid,Automatic,1.7,109379,62673,9489,High
I8,2023,Middle East,Grey,Hybrid,Manual,3.2,145621,96201,9731,High
I3,2022,North America,Black,Hybrid,Automatic,4.6,76672,69913,9100,High
7 SERIES,2020,South America,Blue,Petrol,Manual,4.1,112555,107114,6925,Low
I8,2021,North America,Silver,Hybrid,Manual,2.6,63785,112199,2632,Low
7 SERIES,2024,Asia,Grey,Hybrid,Automatic,3.4,10606,102147,6125,Low
3 SERIES,2020,Middle East,Blue,Petrol,Manual,2.4,133196,43746,9888,High
3 SERIES,2021,Middle East,White,Petrol,Automatic,1.8,136732,117013,7481,High
X1,2024,Europe,Red,Hybrid,Automatic,4.8,184535,115133,9506,High
I8,2023,Africa,Red,Petrol,Automatic,1.7,155099,45103,1561,Low
X6,2021,Middle East,Red,Hybrid,Automatic,1.5,127433,36737,5091,Low
I8,2024,Europe,Black,Diesel,Manual,2.0,20249,58698,1188,Low
I8,2022,Africa,Black,Hybrid,Automatic,2.3,176981,50180,9677,High
X5,2022,North America,White,Hybrid,Automatic,2.5,103180,64400,7207,High
X6,2024,Asia,Black,Hybrid,Automatic,4.4,196879,61340,2011,Low
3 SERIES,2022,North America,Silver,Hybrid,Automatic,1.8,87931,73631,2665,Low
X5,2022,North America,Black,Diesel,Manual,2.3,39208,84717,6280,Low
X6,2021,North America,Grey,Diesel,Manual,3.4,64446,114160,8014,High
X3,2022,North America,Silver,Petrol,Automatic,1.8,188228,45811,4406,Low
5 SERIES,2022,South America,Silver,Hybrid,Automatic,2.5,178008,67214,6466,Low
M5,2022,Africa,White,Electric,Automatic,2.7,167422,119503,4474,Low
7 SERIES,2024,Africa,Red,Diesel,Manual,3.0,1408,88648,1820,Low
X6,2020,South America,Black,Hybrid,Manual,4.3,154049,44827,7119,High
X6,2020,Africa,Black,Hybrid,Automatic,3.3,51520,59879,3749,Low
I8,2024,Europe,Blue,Electric,Automatic,4.3,146012,35179,6730,Low
7 SERIES,2024,Middle East,Black,Hybrid,Manual,1.7,25096,71844,7369,High
I8,2023,North America,Black,Petrol,Automatic,2.6,138942,78016,8187,High
X1,2020,Asia,Red,Hybrid,Manual,2.2,125114,82177,704,Low
7 SERIES,2022,Europe,Blue,Hybrid,Manual,2.6,79043,106114,7921,High
I8,2023,Africa,Blue,Diesel,Automatic,4.2,23283,115143,5113,Low
X1,2021,Asia,Red,Diesel,Manual,2.3,81072,100736,8716,High
X3,2022,Middle East,Black,Petrol,Automatic,2.9,120351,64127,8334,High
X3,2023,Asia,Black,Electric,Automatic,1.8,140670,105201,9763,High
X3,2021,North America,Black,Petrol,Manual,2.8,140445,71521,3152,Low
M5,2023,Asia,Blue,Petrol,Manual,4.0,85400,87485,3346,Low
X3,2020,Africa,Red,Diesel,Automatic,4.4,164367,86748,2375,Low
5 SERIES,2024,North America,Grey,Electric,Automatic,3.6,76012,54429,1126,Low
5 SERIES,2021,Middle East,White,Petrol,Manual,2.1,170180,79249,1742,Low
3 SERIES,2024,North America,Black,Electric,Automatic,2.2,127979,60852,7235,High
X1,2021,Middle East,Black,Diesel,Manual,3.0,120784,113533,5889,Low
X3,2021,Africa,Grey,Hybrid,Automatic,3.4,178324,36940,8865,High
3 SERIES,2022,North America,Red,Electric,Manual,4.1,44933,97203,9476,High
X5,2020,South America,Blue,Diesel,Manual,2.3,103608,79536,3168,Low
X1,2022,Africa,Blue,Diesel,Automatic,3.4,157368,117855,7349,High
X3,2021,North America,White,Hybrid,Manual,4.6,58832,95096,1363,Low
X5,2022,Europe,Grey,Diesel,Manual,1.8,143633,116634,2360,Low
I3,2024,North America,Blue,Petrol,Automatic,2.2,63049,53473,2260,Low
X5,2020,Africa,Black,Petrol,Automatic,3.6,134912,100435,4051,Low
M3,2020,North America,White,Petrol,Manual,3.4,58212,113177,8073,High
X6,2023,Middle East,Red,Diesel,Manual,1.8,188185,65338,8867,High
I8,2021,Middle East,Grey,Diesel,Manual,4.2,108377,94777,6894,Low
X3,2023,North America,Grey,Petrol,Automatic,2.2,163144,34259,2865,Low
7 SERIES,2020,South America,White,Diesel,Automatic,4.1,141329,73795,233,Low
X6,2021,Africa,Black,Hybrid,Manual,4.7,64631,94033,307,Low
X6,2020,South America,Red,Hybrid,Manual,2.4,53001,30503,8215,High
M3,2022,Europe,Black,Electric,Automatic,1.5,81841,34154,7317,High
I8,2021,South America,White,Electric,Manual,1.6,193166,99011,4633,Low
X1,2024,Asia,Grey,Hybrid,Manual,3.8,42819,111731,2002,Low
3 SERIES,2023,North America,Black,Hybrid,Manual,1.8,15285,93440,447,Low
M5,2021,Asia,Blue,Petrol,Automatic,4.1,18217,89759,5466,Low
X6,2020,Middle East,Red,Petrol,Manual,2.3,176747,93973,8426,High
5 SERIES,2024,Africa,Grey,Hybrid,Automatic,2.1,141807,78252,4438,Low
X3,2020,Asia,Grey,Hybrid,Manual,4.8,107908,110240,2258,Low
X1,2023,Middle East,Black,Petrol,Manual,4.9,130414,48257,7243,High
X5,2024,North America,White,Hybrid,Manual,4.8,188496,66902,5756,Low
X3,2023,Middle East,Grey,Hybrid,Manual,2.2,93554,105316,3324,Low
X1,2021,North America,Silver,Petrol,Automatic,1.6,125419,82644,4152,Low
5 SERIES,2023,South America,Black,Hybrid,Automatic,3.3,177705,115233,9174,High
M3,2021,Asia,Silver,Electric,Manual,4.7,32983,54026,8363,High
7 SERIES,2021,Middle East,White,Petrol,Automatic,5.0,145653,43834,2703,Low
X5,2020,Europe,Silver,Electric,Automatic,2.4,103339,55654,5636,Low
X3,2023,Asia,Grey,Diesel,Manual,2.1,44669,98810,843,Low
X6,2024,Middle East,Red,Electric,Manual,3.6,101077,113047,4623,Low
I3,2022,South America,Blue,Hybrid,Manual,2.1,116560,43105,6499,Low
I3,2024,Middle East,Grey,Petrol,Automatic,1.7,17075,65179,8017,High
7 SERIES,2024,Africa,Black,Electric,Manual,3.4,186427,118844,7526,High
X5,2021,Europe,Red,Petrol,Manual,4.7,77654,94772,8888,High
7 SERIES,2021,Middle East,Red,Hybrid,Manual,4.0,149509,55599,2715,Low
3 SERIES,2021,North America,Black,Hybrid,Manual,2.3,160933,80924,4760,Low
X6,2021,North America,White,Diesel,Automatic,4.3,143423,98263,8000,High
3 SERIES,2024,North America,Silver,Electric,Automatic,3.5,180903,114075,6119,Low
7 SERIES,2023,Europe,Silver,Hybrid,Automatic,4.7,154147,30562,1772,Low
X1,2021,Middle East,Black,Diesel,Manual,4.6,86362,81055,6770,Low
I8,2023,Africa,White,Petrol,Manual,4.9,73912,83131,3807,Low
3 SERIES,2024,Asia,Silver,Petrol,Automatic,3.5,86486,89979,1620,Low
I8,2021,Asia,Black,Electric,Automatic,2.9,26214,116314,7086,High
X1,2020,North America,Black,Electric,Automatic,3.7,79566,39209,6822,Low
M3,2022,South America,White,Electric,Manual,4.4,199957,74438,3432,Low
X3,2023,Africa,White,Petrol,Manual,2.5,31699,109550,1877,Low
M3,2021,North America,White,Hybrid,Automatic,2.7,198394,77413,8924,High
X1,2024,Europe,White,Hybrid,Automatic,3.9,56449,49610,1508,Low
X3,2023,Europe,Red,Electric,Manual,3.4,169848,114783,6535,Low
M5,2022,Africa,Blue,Electric,Automatic,2.4,101906,35408,3577,Low
M5,2021,North America,Red,Diesel,Automatic,4.1,115589,85023,9589,High
X1,2022,Africa,Black,Hybrid,Manual,3.5,154058,34244,3239,Low
5 SERIES,2022,Asia,Blue,Hybrid,Automatic,3.2,155601,46313,3265,Low
I8,2020,Europe,White,Diesel,Automatic,4.9,193760,35265,8922,High
X3,2022,Europe,Black,Diesel,Automatic,1.9,23364,109859,6457,Low
X1,2020,Europe,Red,Petrol,Automatic,3.5,85768,112298,1900,Low
M3,2024,North America,Grey,Petrol,Manual,2.4,152632,106746,1092,Low
I3,2021,Africa,White,Diesel,Manual,3.5,104190,89905,4852,Low
X5,2022,North America,White,Electric,Automatic,3.7,94153,39488,9899,High
I3,2023,Middle East,Blue,Petrol,Automatic,4.6,131366,70398,6467,Low
M3,2023,North America,Silver,Electric,Manual,4.1,120500,109226,2337,Low
X6,2022,Asia,Blue,Petrol,Manual,3.5,53600,66344,3816,Low
3 SERIES,2020,Africa,Grey,Electric,Automatic,3.9,50544,91690,7936,High
X6,2022,Asia,Blue,Petrol,Automatic,4.8,26815,101035,5951,Low
I3,2021,South America,White,Diesel,Manual,3.5,40341,52629,3741,Low
M3,2020,South America,Grey,Electric,Automatic,3.3,110593,43689,510,Low
I3,2020,South America,White,Hybrid,Manual,2.4,183151,73208,5967,Low
X1,2024,North America,White,Electric,Manual,2.3,132413,94875,150,Low
M5,2020,South America,White,Petrol,Automatic,2.8,127756,110067,2096,Low
I8,2021,Africa,Blue,Diesel,Automatic,2.1,93708,33804,8879,High
X1,2021,South America,Black,Hybrid,Automatic,2.0,160873,77929,6561,Low
X3,2022,Europe,White,Hybrid,Manual,2.5,59711,118387,9615,High
X3,2022,Asia,Silver,Electric,Manual,1.5,51689,119768,1231,Low
X6,2021,Middle East,Red,Hybrid,Automatic,3.8,5166,99788,5770,Low
M5,2022,North America,Grey,Diesel,Automatic,3.7,188416,98665,4534,Low
I8,2022,Africa,Black,Petrol,Automatic,3.0,6378,82477,7963,High
X6,2020,Africa,White,Petrol,Automatic,4.3,111933,66302,8439,High
5 SERIES,2023,Asia,Red,Hybrid,Manual,4.1,165633,95485,4883,Low
X1,2024,Asia,Black,Diesel,Manual,3.2,163711,77230,6202,Low
X3,2020,South America,Red,Petrol,Automatic,4.5,184828,103848,5050,Low
I8,2022,Europe,Silver,Petrol,Automatic,2.7,111628,101076,8497,High
M3,2022,Asia,Red,Petrol,Manual,3.9,140997,36584,2425,Low
X6,2024,Africa,White,Petrol,Automatic,4.8,139544,31056,131,Low
I8,2021,Africa,Red,Hybrid,Manual,2.6,35919,89547,7973,High
M3,2022,South America,Grey,Petrol,Manual,2.0,3574,80191,5333,Low
5 SERIES,2020,Africa,Blue,Petrol,Manual,1.7,142734,101664,1642,Low
7 SERIES,2022,Europe,Black,Electric,Manual,4.7,182985,36572,1133,Low
I8,2020,Europe,Black,Electric,Automatic,4.4,178287,56130,698,Low
M5,2023,Middle East,Red,Electric,Manual,3.6,145675,72048,4755,Low
M5,2024,Asia,Red,Diesel,Manual,3.5,64504,74707,246,Low
5 SERIES,2021,South America,Grey,Electric,Manual,4.0,105028,53367,2478,Low
I3,2022,Middle East,Red,Diesel,Automatic,4.5,70826,67939,7335,High
I3,2024,South America,White,Electric,Automatic,4.2,84327,52615,6462,Low
I3,2023,Europe,Grey,Hybrid,Manual,2.3,93898,34721,2432,Low
X6,2024,Middle East,Red,Petrol,Automatic,4.1,1463,96230,6012,Low
M3,2024,South America,Blue,Hybrid,Automatic,2.3,19407,94284,9491,High
X6,2020,North America,Red,Hybrid,Manual,1.7,126292,84693,8177,High
X5,2021,Africa,Black,Electric,Automatic,1.7,151693,100426,8274,High
7 SERIES,2021,Middle East,Grey,Petrol,Manual,3.8,166069,115627,5253,Low
I3,2023,North America,Red,Hybrid,Automatic,4.3,75995,45532,9463,High
3 SERIES,2022,Asia,White,Petrol,Manual,4.7,143741,116221,8639,High
M5,2020,Asia,White,Diesel,Manual,1.6,191570,78719,2109,Low
3 SERIES,2021,South America,Silver,Hybrid,Manual,1.7,126842,86864,345,Low
M5,2022,North America,Red,Hybrid,Automatic,2.6,7012,43072,982,Low
