Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
I3,2015,Africa,White,Diesel,Manual,4.4,153113,46288,8605,High
I8,2018,South America,Blue,Electric,Automatic,2.1,6694,59502,7395,High
X5,2017,Middle East,White,Diesel,Automatic,3.8,59104,89142,6032,Low
I8,2018,North America,Grey,Hybrid,Manual,3.0,178062,107938,188,Low
X1,2019,Africa,Silver,Diesel,Automatic,4.1,96719,55270,6276,Low
M3,2015,South America,Grey,Petrol,Automatic,2.4,4440,60163,4729,Low
X6,2019,Asia,Red,Hybrid,Manual,3.9,83565,86358,8848,High
I8,2017,South America,Silver,Hybrid,Manual,3.1,17776,116428,1266,Low
X3,2018,Africa,Black,Diesel,Manual,4.4,72826,69580,8591,High
I3,2015,North America,Blue,Electric,Automatic,3.3,77932,61950,5540,Low
X6,2016,Asia,White,Electric,Automatic,3.0,23865,50483,3601,Low
X6,2018,Africa,Silver,Diesel,Automatic,4.3,51198,100163,7075,High
5 SERIES,2019,North America,White,Electric,Automatic,3.2,56067,107746,4542,Low
5 SERIES,2015,Middle East,Blue,Petrol,Manual,2.3,18510,75622,9173,High
X3,2015,Africa,Blue,Petrol,Manual,2.6,100995,119134,3430,Low
X1,2017,Africa,Grey,Electric,Manual,3.5,193548,71557,7063,High
5 SERIES,2016,Africa,Red,Hybrid,Automatic,2.8,129824,62211,6111,Low
3 SERIES,2015,Asia,Red,Diesel,Automatic,3.2,100921,75737,8278,High
5 SERIES,2017,Africa,Silver,Diesel,Manual,4.2,146211,91427,8103,High
X5,2015,Middle East,Black,Petrol,Automatic,4.5,141368,103640,1918,Low
X5,2016,South America,Red,Hybrid,Manual,3.6,116246,83903,1421,Low
X3,2019,North America,Red,Petrol,Automatic,4.7,132964,80220,942,Low
M3,2015,Africa,Red,Petrol,Manual,3.3,18585,58840,4864,Low
3 SERIES,2016,Europe,Black,Electric,Manual,4.6,88496,111789,4279,Low
5 SERIES,2017,Middle East,Red,Hybrid,Manual,3.2,62913,119785,1766,Low
5 SERIES,2016,South America,Grey,Petrol,Automatic,3.4,57020,115458,9758,High
5 SERIES,2015,North America,Black,Electric,Automatic,3.4,20751,40520,9625,High
3 SERIES,2018,South America,White,Hybrid,Manual,3.8,9202,113442,6184,Low
3 SERIES,2015,Africa,Silver,Diesel,Manual,3.8,137521,66277,1515,Low
X5,2019,Asia,Black,Electric,Automatic,3.6,32503,84169,7274,High
7 SERIES,2016,Middle East,Blue,Electric,Manual,3.2,19539,96120,1733,Low
5 SERIES,2019,Asia,Black,Diesel,Automatic,3.9,135331,44007,4320,Low
X6,2015,North America,Black,Hybrid,Manual,2.9,119215,53601,6886,Low
I8,2015,Asia,Blue,Diesel,Manual,3.5,150446,60790,7179,High
M3,2018,South America,Grey,Petrol,Manual,2.2,129713,84580,7350,High
M3,2017,Middle East,Blue,Diesel,Automatic,2.4,198528,79571,3397,Low
M3,2017,Africa,Blue,Electric,Automatic,3.7,121373,54737,5391,Low
5 SERIES,2015,South America,Black,Diesel,Manual,4.5,10299,55956,5735,Low
X1,2017,Asia,Red,Hybrid,Automatic,3.8,57293,35792,1233,Low
M5,2015,Middle East,Red,Hybrid,Manual,4.8,177017,32357,3737,Low
7 SERIES,2017,Asia,White,Diesel,Automatic,4.5,62410,49196,5432,Low
X5,2016,Africa,White,Petrol,Manual,4.3,100881,94621,4749,Low
X6,2019,Asia,Silver,Hybrid,Manual,1.8,128029,37898,9536,High
I3,2016,South America,Black,Petrol,Automatic,1.9,78464,55472,5358,Low
X5,2016,North America,Silver,Electric,Manual,1.7,18069,32529,8562,High
I8,2017,Asia,White,Hybrid,Automatic,1.6,48732,109706,1537,Low
5 SERIES,2016,Africa,Red,Diesel,Automatic,3.4,142629,115327,9353,High
3 SERIES,2018,Africa,Red,Petrol,Automatic,5.0,193841,47543,9006,High
I3,2016,South America,Blue,Diesel,Manual,4.6,88089,99693,8011,High
X6,2019,Europe,Black,Hybrid,Manual,2.9,33891,81234,386,Low
X1,2016,Middle East,White,Diesel,Manual,2.0,136602,90185,6819,Low
I8,2016,South America,Black,Electric,Automatic,3.1,154826,41079,3655,Low
X1,2019,Asia,Black,Electric,Manual,1.8,87948,95855,4781,Low
X6,2017,Asia,Grey,Hybrid,Manual,4.3,58244,73773,7339,High
7 SERIES,2018,Europe,Blue,Petrol,Automatic,3.2,165516,31667,5560,Low
5 SERIES,2018,Asia,Black,Hybrid,Automatic,3.6,83,30514,8176,High
X3,2016,Asia,Blue,Hybrid,Automatic,2.1,53563,46933,3191,Low
X3,2019,Asia,White,Diesel,Manual,3.9,154468,34589,8268,High
X3,2016,Middle East,White,Hybrid,Manual,2.9,171691,34662,6418,Low
X1,2017,Asia,Black,Petrol,Manual,4.2,145341,86218,7771,High
3 SERIES,2016,North America,Black,Diesel,Manual,2.8,69945,117270,9019,High
M5,2016,Africa,Grey,Electric,Manual,4.3,150916,65019,5365,Low
M3,2018,Asia,Black,Hybrid,Manual,2.2,106639,99412,7750,High
M5,2016,Asia,White,Diesel,Automatic,4.8,70814,62706,6665,Low
X6,2016,South America,Black,Diesel,Manual,3.2,163074,54717,482,Low
M3,2016,North America,Silver,Diesel,Manual,4.5,127567,108813,8926,High
7 SERIES,2015,South America,White,Electric,Manual,2.0,21578,111949,1874,Low
I3,2017,South America,Black,Hybrid,Automatic,1.7,96919,59410,8439,High
I3,2018,North America,Blue,Electric,Automatic,1.8,103846,53774,1140,Low
X6,2017,Europe,Grey,Hybrid,Automatic,1.9,131117,88770,7352,High
M3,2015,Asia,Blue,Diesel,Manual,4.6,134573,106307,4630,Low
X3,2019,North America,Blue,Hybrid,Manual,2.6,160081,51055,5624,Low
3 SERIES,2016,Asia,White,Diesel,Automatic,4.5,141776,33987,2184,Low
X3,2018,Africa,White,Petrol,Manual,3.6,119360,83073,3255,Low
X3,2016,Middle East,Red,Diesel,Automatic,4.5,175755,106792,282,Low
M3,2015,North America,Red,Petrol,Automatic,3.3,196875,49782,789,Low
M3,2016,Europe,Grey,Hybrid,Automatic,4.8,175228,59514,4981,Low
I3,2019,Asia,Black,Petrol,Automatic,4.5,113148,109292,873,Low
X1,2015,Asia,Black,Petrol,Manual,2.8,96425,49917,9303,High
I8,2018,South America,Silver,Electric,Automatic,4.3,64319,49231,1900,Low
7 SERIES,2016,Asia,Grey,Diesel,Manual,4.2,149926,104141,8527,High
X5,2018,Middle East,Grey,Petrol,Automatic,4.7,89810,59553,4863,Low
X5,2018,South America,Red,Petrol,Automatic,5.0,5123,67346,5684,Low
X6,2015,Europe,Silver,Diesel,Automatic,2.8,95050,41735,8564,High
X6,2019,North America,Blue,Petrol,Manual,1.5,195836,57425,2437,Low
M3,2018,Middle East,Silver,Electric,Manual,2.8,95659,37006,3201,Low
5 SERIES,2016,North America,Red,Hybrid,Manual,1.8,175673,56938,2287,Low
I8,2019,Europe,White,Diesel,Manual,4.7,141391,101837,4206,Low
5 SERIES,2015,Africa,Silver,Petrol,Manual,3.4,167410,75571,2006,Low
X5,2018,Middle East,Blue,Diesel,Manual,2.5,99987,70462,656,Low
I8,2016,Asia,White,Electric,Automatic,3.1,7409,92085,7439,High
X6,2015,South America,White,Electric,Manual,3.6,154333,30580,7436,High
M3,2015,Middle East,Blue,Hybrid,Automatic,2.6,194957,118974,4920,Low
M3,2015,Asia,Silver,Diesel,Automatic,1.6,76354,85670,5754,Low
3 SERIES,2016,Europe,Silver,Diesel,Automatic,3.8,294,54147,5703,Low
X6,2018,Europe,Silver,Petrol,Manual,2.5,149218,93736,124,Low
X1,2019,Africa,Silver,Electric,Automatic,5.0,157516,115057,104,Low
I3,2016,Africa,White,Diesel,Manual,2.5,19506,35837,3908,Low
X6,2016,Africa,Grey,Electric,Automatic,2.3,13603,55073,786,Low
I3,2017,Asia,Blue,Diesel,Manual,3.0,144671,42179,9712,High
M5,2017,Middle East,Grey,Petrol,Automatic,3.2,5422,31701,4083,Low
7 SERIES,2017,North America,Blue,Electric,Manual,4.7,151667,98462,7376,High
3 SERIES,2017,Middle East,Black,Electric,Manual,3.8,111805,83944,3088,Low
X1,2018,North America,Grey,Petrol,Automatic,1.6,129528,81960,8847,High
X3,2015,South America,Black,Petrol,Manual,3.3,83793,83274,1484,Low
X5,2019,Africa,Blue,Hybrid,Automatic,1.5,132753,48610,732,Low
3 SERIES,2015,Europe,Blue,Hybrid,Manual,4.6,138437,69319,1104,Low
7 SERIES,2019,Europe,Grey,Petrol,Manual,3.6,91436,62709,5849,Low
3 SERIES,2018,Asia,Grey,Petrol,Manual,4.3,59026,82749,3871,Low
M5,2017,Asia,Silver,Hybrid,Automatic,2.4,81451,39217,7811,High
M3,2017,Middle East,Silver,Petrol,Automatic,4.6,7897,116400,1949,Low
I3,2018,Europe,Black,Hybrid,Manual,3.0,95146,99509,3353,Low
M5,2016,Africa,Black,Diesel,Manual,3.7,79903,95827,5543,Low
X6,2018,North America,Red,Diesel,Manual,1.7,109403,93322,6530,Low
M3,2018,Africa,Blue,Electric,Automatic,4.5,56407,38521,9651,High
I8,2019,Africa,Blue,Petrol,Automatic,2.7,167867,116609,4245,Low
I8,2019,Asia,Silver,Electric,Manual,3.9,189792,68861,6949,Low
X3,2015,Europe,Silver,Diesel,Automatic,4.2,160909,71601,6083,Low
7 SERIES,2017,Europe,Red,Electric,Manual,2.8,57007,57791,3617,Low
X1,2016,North America,Blue,Petrol,Automatic,1.7,56666,100144,6777,Low
7 SERIES,2016,Asia,Silver,Diesel,Automatic,3.3,118403,42951,6567,Low
X5,2019,Europe,Red,Diesel,Automatic,3.4,143544,54361,3961,Low
X3,2018,Europe,Silver,Diesel,Manual,2.1,185710,79585,7633,High
I3,2015,North America,Silver,Electric,Manual,3.8,85863,99731,1419,Low
X5,2015,North America,Black,Hybrid,Manual,4.3,153262,105785,2574,Low
X3,2015,North America,Red,Electric,Automatic,3.5,94425,38240,156,Low
I3,2018,Europe,Black,Petrol,Manual,2.8,116758,34508,3224,Low
X1,2017,Middle East,Silver,Electric,Manual,2.0,47027,56379,3114,Low
X6,2018,Middle East,Silver,Electric,Automatic,2.2,119415,97698,9271,High
5 SERIES,2019,North America,Blue,Diesel,Automatic,2.6,85103,59772,2672,Low
I8,2017,South America,Grey,Hybrid,Automatic,2.5,87745,84732,9456,High
X3,2017,Asia,Grey,Electric,Automatic,3.1,72650,112515,6904,Low
X1,2015,Middle East,Red,Diesel,Manual,4.2,105988,30145,4689,Low
X5,2015,Middle East,White,Electric,Manual,1.9,112847,73494,9470,High
7 SERIES,2015,Europe,Grey,Electric,Automatic,4.0,11311,108030,6483,Low
X6,2019,South America,Red,Petrol,Manual,4.0,131108,70388,3456,Low
3 SERIES,2019,Europe,Red,Hybrid,Manual,1.8,170379,43973,614,Low
M3,2015,Middle East,Blue,Electric,Automatic,4.2,150292,60046,8692,High
X5,2019,Asia,Black,Electric,Manual,3.6,122393,45732,5161,Low
3 SERIES,2016,Asia,Silver,Electric,Automatic,3.6,114805,93599,7857,High
X6,2016,North America,Red,Hybrid,Manual,3.7,34968,52914,3974,Low
7 SERIES,2018,Africa,Black,Diesel,Automatic,1.6,156997,99579,2917,Low
5 SERIES,2019,Europe,Grey,Hybrid,Manual,3.5,3023,76881,2699,Low
3 SERIES,2017,Middle East,Black,Petrol,Automatic,2.8,92768,109803,1310,Low
M3,2017,Europe,Silver,Diesel,Automatic,3.6,49493,54012,4793,Low
M3,2018,South America,White,Hybrid,Automatic,2.8,39918,110518,1404,Low
X3,2016,North America,Blue,Diesel,Manual,1.6,107240,60298,4575,Low
I3,2018,Middle East,White,Hybrid,Automatic,4.4,110276,75090,9875,High
X3,2019,Middle East,Silver,Diesel,Manual,2.4,91467,93052,1874,Low
3 SERIES,2015,Asia,Blue,Diesel,Automatic,4.9,187450,113594,3957,Low
X3,2015,South America,Silver,Petrol,Automatic,2.9,60279,50149,7783,High
X1,2017,Africa,Black,Hybrid,Automatic,2.2,14428,80960,7784,High
X1,2019,North America,Grey,Hybrid,Automatic,4.1,175107,85759,2475,Low
I8,2015,North America,Red,Diesel,Automatic,2.6,80700,94461,9145,High
M5,2018,South America,Silver,Petrol,Automatic,4.9,170469,57303,9028,High
X3,2016,Africa,Blue,Petrol,Automatic,4.4,149211,79731,5352,Low
5 SERIES,2018,Africa,Silver,Diesel,Automatic,4.7,99669,33042,3349,Low
M3,2017,Africa,White,Diesel,Automatic,4.8,17745,62671,1853,Low
M3,2017,Europe,Silver,Electric,Automatic,4.4,96479,58215,8832,High
5 SERIES,2019,Africa,Grey,Electric,Automatic,3.3,106939,118784,8408,High
X6,2016,Middle East,Grey,Diesel,Manual,2.5,87533,107602,7982,High
X1,2015,North America,Silver,Petrol,Manual,1.7,62763,44878,9417,High
M3,2019,Europe,Grey,Electric,Manual,2.5,145950,72440,8225,High
I8,2017,Europe,White,Electric,Manual,3.0,133836,41811,6835,Low
X3,2016,South America,Silver,Diesel,Manual,3.9,158770,51572,3950,Low
M3,2017,North America,Red,Diesel,Automatic,3.8,175241,30136,9679,High
M5,2015,Asia,Grey,Diesel,Automatic,4.3,51602,33124,9523,High
7 SERIES,2017,Europe,White,Diesel,Automatic,3.3,95414,62147,3653,Low
X1,2017,South America,White,Petrol,Manual,1.9,107819,78734,1002,Low
3 SERIES,2016,Middle East,Red,Hybrid,Automatic,4.1,137760,107505,2685,Low
5 SERIES,2017,South America,White,Hybrid,Automatic,2.1,176157,85373,5901,Low
I8,2017,South America,Grey,Hybrid,Manual,4.0,51687,114824,4470,Low
7 SERIES,2015,North America,Silver,Petrol,Automatic,2.9,83665,69640,454,Low
X6,2019,Africa,Grey,Diesel,Manual,2.4,23034,93783,4669,Low
M3,2015,North America,Red,Petrol,Automatic,3.6,177319,70881,2358,Low
I8,2019,North America,Black,Hybrid,Automatic,3.5,110645,62218,9028,High
X6,2015,Asia,Silver,Petrol,Manual,4.0,13334,112299,2633,Low
X1,2016,Africa,Grey,Petrol,Manual,2.0,19261,31164,9171,High
X3,2019,Europe,Grey,Electric,Manual,4.1,33192,84797,2698,Low
5 SERIES,2019,Europe,Black,Electric,Automatic,2.6,180237,101399,4113,Low
I3,2019,Asia,Black,Electric,Automatic,4.5,3060,104343,3952,Low
X1,2019,Europe,White,Petrol,Manual,2.4,118784,115055,8775,High
X6,2019,Asia,Blue,Hybrid,Manual,2.9,139015,63438,7786,High
7 SERIES,2019,Africa,Silver,Diesel,Manual,2.1,81247,115098,7545,High
M5,2017,North America,Silver,Electric,Manual,1.8,14411,50651,6641,Low
5 SERIES,2019,Africa,White,Petrol,Manual,4.7,132229,76617,4762,Low
I3,2019,Europe,White,Electric,Automatic,2.1,186364,72974,312,Low
X5,2017,Middle East,Black,Petrol,Automatic,4.7,66056,89825,8223,High
5 SERIES,2016,South America,Grey,Hybrid,Automatic,4.6,19763,114871,1011,Low
5 SERIES,2016,Middle East,Grey,Petrol,Manual,1.9,2520,104318,1242,Low
3 SERIES,2018,Africa,Red,Diesel,Automatic,4.8,37966,82411,5489,Low
X3,2015,Africa,White,Petrol,Automatic,3.0,36661,65986,2418,Low
5 SERIES,2018,Africa,Black,Petrol,Automatic,4.3,116392,92188,846,Low
X5,2017,Africa,Red,Electric,Manual,3.3,70445,53036,3077,Low
X1,2018,Middle East,Blue,Petrol,Automatic,4.5,18028,41293,7688,High
M5,2018,Middle East,Red,Electric,Manual,2.7,188498,83060,8963,High
7 SERIES,2015,South America,Blue,Petrol,Automatic,3.1,105951,38527,9976,High
M3,2019,Europe,Black,Petrol,Automatic,4.1,47076,99466,5304,Low
X6,2016,Africa,Black,Diesel,Automatic,4.7,166772,90703,1815,Low
X3,2018,Europe,White,Hybrid,Automatic,3.8,123425,99404,5319,Low
M5,2015,South America,Grey,Petrol,Automatic,2.2,27919,110099,7436,High
X6,2016,South America,White,Hybrid,Manual,2.9,181046,79767,7285,High
7 SERIES,2016,Middle East,Silver,Electric,Manual,1.5,50235,46086,2003,Low
X5,2015,Middle East,Grey,Hybrid,Manual,2.6,12073,77131,9216,High
X6,2019,Asia,Red,Petrol,Automatic,3.5,8612,41949,2822,Low
I3,2015,South America,Black,Petrol,Manual,3.7,2925,55557,5127,Low
M3,2017,Asia,Blue,Hybrid,Manual,4.6,147490,57676,6120,Low
X5,2018,Africa,Blue,Petrol,Manual,3.7,129946,55746,4513,Low
M3,2019,Africa,Black,Hybrid,Automatic,2.2,37645,79593,1961,Low
M5,2017,South America,Silver,Diesel,Automatic,2.8,150819,84379,5517,Low
7 SERIES,2017,North America,Blue,Electric,Manual,4.0,91368,116042,4121,Low
M5,2018,Europe,Red,Petrol,Automatic,1.8,131566,105745,4834,Low
I8,2017,Middle East,Red,Diesel,Automatic,4.4,103954,30927,9076,High
I8,2019,South America,White,Hybrid,Automatic,3.2,124997,93230,5070,Low
X1,2018,Africa,Silver,Electric,Automatic,3.5,154953,84970,8894,High
M5,2018,North America,White,Electric,Automatic,2.8,109313,30127,3807,Low
X6,2016,Europe,Grey,Diesel,Automatic,3.2,122567,58555,8823,High
7 SERIES,2019,Middle East,Blue,Hybrid,Automatic,2.7,97092,119751,147,Low
I3,2019,Asia,Grey,Diesel,Automatic,2.7,165895,48781,6620,Low
X6,2018,Europe,Silver,Diesel,Manual,2.7,4610,83889,4113,Low
M3,2018,Africa,Red,Hybrid,Automatic,4.5,150311,49351,4873,Low
X6,2018,Asia,Black,Petrol,Manual,2.3,35430,82231,4019,Low
5 SERIES,2019,North America,Silver,Diesel,Manual,3.1,154766,80280,639,Low
3 SERIES,2015,North America,Silver,Petrol,Manual,2.8,134829,56840,9144,High
M3,2018,North America,Red,Hybrid,Manual,2.8,54650,67809,492,Low
M3,2016,Asia,Silver,Electric,Manual,3.8,174183,102644,4445,Low
X3,2016,North America,Red,Diesel,Automatic,2.9,116858,55855,6909,Low
7 SERIES,2017,Asia,Red,Hybrid,Manual,3.7,135127,40776,2675,Low
3 SERIES,2016,North America,White,Diesel,Manual,2.8,21302,102195,478,Low
3 SERIES,2018,Middle East,Silver,Petrol,Manual,2.7,166319,79002,974,Low
I8,2018,North America,White,Diesel,Manual,3.6,185740,44101,2178,Low
X1,2015,South America,Silver,Petrol,Manual,4.9,63994,115975,742,Low
3 SERIES,2016,Asia,White,Petrol,Manual,4.4,189567,70761,371,Low
M3,2018,Asia,Black,Hybrid,Manual,3.9,69881,35048,9394,High
I8,2015,Europe,Grey,Diesel,Manual,3.7,168392,58266,7784,High
5 SERIES,2018,Africa,Blue,Electric,Manual,4.0,31876,80696,5262,Low
X6,2019,North America,Red,Petrol,Manual,3.6,55977,61773,122,Low
X1,2017,Africa,Black,Hybrid,Automatic,2.0,113941,54268,3220,Low
I3,2019,Asia,Silver,Hybrid,Automatic,2.8,32983,117441,2578,Low
I8,2015,Africa,Red,Hybrid,Automatic,2.6,146030,81106,251,Low
X3,2017,Africa,Silver,Electric,Automatic,1.5,169198,107662,1698,Low
7 SERIES,2015,Middle East,Red,Electric,Manual,1.6,64478,89718,3314,Low
I3,2019,Middle East,Red,Electric,Manual,2.8,53056,43071,4804,Low
5 SERIES,2019,North America,Silver,Electric,Automatic,3.3,43797,57660,1898,Low
X3,2019,North America,Red,Hybrid,Manual,2.1,89521,89150,346,Low
3 SERIES,2016,Europe,Silver,Diesel,Manual,1.7,38468,85924,9748,High
5 SERIES,2016,North America,Grey,Hybrid,Automatic,1.6,43504,94923,9119,High
7 SERIES,2019,Europe,Grey,Diesel,Automatic,3.3,81029,86655,8933,High
X6,2016,South America,Red,Petrol,Automatic,3.5,164299,58469,6420,Low
M3,2018,North America,Red,Electric,Automatic,3.8,137068,45762,6605,Low
X6,2016,Middle East,Red,Petrol,Manual,4.4,171193,75624,1974,Low
7 SERIES,2019,Europe,White,Hybrid,Manual,2.0,89900,98529,2780,Low
M3,2015,South America,Red,Electric,Manual,3.4,7316,66882,8805,High
M5,2016,Middle East,Blue,Hybrid,Manual,3.2,54466,39335,4765,Low
X6,2019,North America,Blue,Hybrid,Automatic,1.5,194625,83109,7780,High
X1,2018,Africa,White,Diesel,Manual,3.1,51506,66145,8632,High
X5,2019,Europe,White,Diesel,Manual,1.6,11839,81943,6621,Low
X3,2017,North America,White,Diesel,Manual,1.6,8543,46004,6774,Low
X1,2015,Asia,White,Electric,Automatic,1.7,175030,78505,5311,Low
3 SERIES,2018,Middle East,Blue,Petrol,Automatic,3.6,167733,101392,9741,High
7 SERIES,2015,Middle East,Red,Diesel,Automatic,2.4,9748,81602,8046,High
X6,2019,North America,Black,Diesel,Automatic,2.2,55249,39793,5659,Low
M5,2018,Asia,Black,Petrol,Automatic,4.1,91731,89047,986,Low
I8,2018,Africa,Blue,Petrol,Manual,4.7,147551,99263,4447,Low
I3,2015,North America,Grey,Hybrid,Manual,1.6,6810,36118,8103,High
M3,2016,Asia,Blue,Diesel,Automatic,3.7,191832,63790,2961,Low
X5,2019,Europe,Red,Electric,Automatic,3.5,90973,34619,3933,Low
X5,2019,Middle East,Silver,Hybrid,Manual,3.8,45752,87294,1824,Low
X3,2015,Middle East,Grey,Petrol,Manual,1.9,169553,49976,3152,Low
I3,2015,Africa,White,Diesel,Automatic,1.7,183578,99910,7566,High
X3,2019,Asia,White,Diesel,Automatic,4.1,100615,80642,3672,Low
5 SERIES,2017,Africa,Red,Petrol,Manual,4.8,14181,114333,5445,Low
I3,2017,Middle East,Black,Petrol,Automatic,4.8,10838,117133,4567,Low
I3,2019,Europe,Black,Petrol,Manual,1.6,144068,32394,7935,High
X5,2015,Europe,Grey,Hybrid,Manual,3.3,42751,71680,9273,High
X6,2018,South America,White,Hybrid,Manual,1.8,188969,95068,7989,High
M3,2019,South America,Red,Electric,Automatic,4.5,172503,60313,9981,High
I3,2019,South America,Red,Petrol,Automatic,2.8,82644,112021,4734,Low
X5,2018,North America,Silver,Hybrid,Automatic,4.5,94546,33306,3488,Low
I3,2019,Asia,Black,Petrol,Manual,4.9,16293,114360,8309,High
I8,2016,South America,Grey,Diesel,Manual,3.7,9599,91024,1110,Low
X5,2015,Africa,Silver,Electric,Manual,3.3,198967,66074,1412,Low
5 SERIES,2019,Africa,Red,Electric,Manual,4.9,134203,87066,2282,Low
X3,2016,Africa,White,Petrol,Manual,3.9,89156,108691,8478,High
X3,2015,South America,Blue,Diesel,Automatic,2.8,158569,69532,2340,Low
M5,2018,Asia,Grey,Electric,Automatic,3.8,35524,101554,3995,Low
5 SERIES,2017,Africa,Silver,Diesel,Manual,4.7,197162,48562,7678,High
5 SERIES,2016,North America,Silver,Diesel,Automatic,4.0,132218,70243,1043,Low
X5,2019,North America,Red,Electric,Automatic,2.6,197643,95874,9728,High
X1,2017,Middle East,Blue,Hybrid,Automatic,3.2,156635,117247,7487,High
I8,2015,North America,Silver,Hybrid,Manual,4.8,182986,114169,3374,Low
I8,2018,North America,Silver,Petrol,Automatic,1.6,177294,103376,3457,Low
X1,2019,Asia,Silver,Petrol,Manual,2.1,63805,99025,3389,Low
3 SERIES,2019,Europe,Red,Hybrid,Automatic,2.3,90402,118740,2469,Low
M3,2018,North America,White,Hybrid,Manual,1.7,120047,81338,858,Low
I8,2016,Middle East,Red,Petrol,Manual,4.5,37135,85562,5341,Low
X6,2018,Middle East,Blue,Hybrid,Manual,3.4,83167,44755,2865,Low
3 SERIES,2018,North America,White,Hybrid,Manual,2.3,145658,111084,9238,High
M3,2018,Asia,Black,Hybrid,Automatic,3.9,28051,115091,2406,Low
7 SERIES,2015,Africa,Blue,Diesel,Manual,4.6,131471,65636,6053,Low
I8,2017,Asia,Red,Diesel,Manual,2.8,196479,119761,335,Low
I3,2018,South America,Blue,Hybrid,Manual,2.0,184375,37993,8998,High
5 SERIES,2015,Africa,Silver,Petrol,Automatic,3.6,171902,116612,2228,Low
I8,2015,Middle East,Black,Petrol,Automatic,3.0,131061,99821,3003,Low
I3,2017,Europe,White,Electric,Automatic,4.8,122938,115849,1174,Low
X1,2019,Asia,Silver,Diesel,Manual,4.9,73811,90735,3818,Low
I3,2018,South America,White,Petrol,Manual,4.0,40043,82682,2926,Low
5 SERIES,2018,Middle East,Grey,Electric,Automatic,2.2,158670,83209,2027,Low
X6,2019,Asia,Grey,Diesel,Automatic,4.1,80677,113469,388,Low
5 SERIES,2016,North America,Grey,Electric,Manual,4.1,48794,91415,1534,Low
M3,2019,South America,Silver,Diesel,Automatic,2.3,199971,106201,6739,Low
7 SERIES,2015,Africa,Silver,Petrol,Manual,4.5,67610,83566,8637,High
I8,2018,Africa,Red,Electric,Manual,2.8,66278,77928,5780,Low
M5,2015,Asia,Grey,Diesel,Automatic,4.1,112487,86635,4884,Low
X5,2019,Europe,White,Diesel,Automatic,2.5,34893,46946,2594,Low
M3,2017,North America,Grey,Petrol,Manual,2.7,182666,78922,7467,High
X3,2019,Asia,Grey,Petrol,Automatic,3.1,30475,60794,142,Low
X3,2019,South America,Red,Hybrid,Manual,3.9,108242,58302,4053,Low
X1,2018,Europe,Black,Hybrid,Manual,3.6,7220,93741,4156,Low
3 SERIES,2017,South America,Grey,Hybrid,Automatic,3.5,27670,116299,9995,High
X5,2017,Africa,Silver,Electric,Manual,3.2,9295,115864,1680,Low
I8,2015,South America,Black,Petrol,Automatic,4.8,12516,80080,3215,Low
X1,2018,Middle East,Black,Electric,Automatic,2.9,74282,106989,4283,Low
X3,2017,Africa,Black,Hybrid,Automatic,1.7,112110,92364,9215,High
X6,2017,South America,Black,Hybrid,Automatic,4.3,131431,89510,8671,High
3 SERIES,2015,Asia,Silver,Diesel,Automatic,3.2,192309,78486,9465,High
M3,2018,Africa,White,Petrol,Automatic,4.3,12181,45203,9376,High
3 SERIES,2018,Asia,Red,Petrol,Automatic,2.0,184743,76920,7240,High
I3,2019,Asia,Red,Hybrid,Automatic,2.0,84645,53945,4239,Low
3 SERIES,2015,Europe,Red,Hybrid,Automatic,4.5,115014,90148,6689,Low
X3,2019,Middle East,Silver,Hybrid,Manual,2.7,172568,69580,8082,High
X3,2016,Asia,White,Diesel,Automatic,2.5,46168,95397,6404,Low
X6,2019,South America,Blue,Petrol,Automatic,3.2,127070,98933,6724,Low
M3,2017,Asia,Red,Petrol,Manual,2.6,97584,83366,370,Low
7 SERIES,2019,North America,Black,Diesel,Manual,5.0,154332,72467,732,Low
I3,2019,Africa,Silver,Electric,Manual,1.5,74558,103795,3132,Low
3 SERIES,2015,Africa,Black,Electric,Automatic,2.4,116377,70305,8413,High
X5,2019,South America,Silver,Hybrid,Automatic,2.5,172120,56615,1874,Low
7 SERIES,2018,South America,Grey,Electric,Automatic,4.9,108163,82732,5035,Low
7 SERIES,2017,Africa,White,Hybrid,Manual,4.1,89484,31982,6942,Low
7 SERIES,2017,Europe,Grey,Diesel,Manual,4.9,146875,107539,8290,High
M5,2015,Europe,Red,Diesel,Manual,3.1,132730,75432,3715,Low
7 SERIES,2016,Middle East,Black,Electric,Manual,1.9,170322,84493,3102,Low
I8,2016,Europe,Red,Petrol,Automatic,1.7,82980,91989,141,Low
X6,2019,Asia,White,Electric,Manual,3.1,144264,75421,5413,Low
I8,2015,Europe,Blue,Electric,Automatic,2.2,152111,77508,4941,Low
I8,2017,Asia,Black,Hybrid,Manual,3.2,51891,53913,4648,Low
I8,2018,Middle East,White,Electric,Manual,2.5,112669,39137,7366,High
X6,2015,Africa,White,Electric,Manual,3.7,109755,73141,1022,Low
I8,2018,Asia,Grey,Hybrid,Automatic,3.5,134225,94058,9576,High
X6,2015,Asia,Grey,Petrol,Manual,1.5,664,49540,6542,Low
5 SERIES,2017,Middle East,Black,Electric,Automatic,2.2,179560,106794,9146,High
I3,2018,North America,Grey,Petrol,Automatic,2.9,80141,55544,783,Low
X1,2015,Asia,Red,Diesel,Automatic,4.0,169646,51087,6410,Low
